Style Key,ABV,Ave Rating,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
86,5.9,3.96,20,30,14,110,13,63,64,15,0,14,35,90,119
86,7.0,3.45,20,30,13,38,39,17,21,11,5,13,16,91,40
86,6.5,3.91,20,30,4,32,5,11,20,2,1,2,5,99,45
86,6.5,3.85,20,30,5,17,1,13,24,6,0,9,15,30,37
86,5.3,3.92,20,30,5,52,4,44,35,6,2,20,24,55,62
86,6.5,3.76,20,30,24,48,11,27,61,54,2,50,37,84,60
86,3.2,3.96,20,30,8,16,4,3,13,10,1,9,5,38,27
86,9.0,4.08,20,30,0,7,2,9,5,0,0,0,6,29,13
86,6.2,3.74,20,30,1,14,2,12,16,3,0,3,3,17,19
86,4.5,3.56,20,30,4,16,6,2,25,4,1,4,43,32,25
86,3.8,3.72,20,30,9,27,3,21,20,26,3,24,22,55,34
86,4.0,3.58,20,30,22,37,1,16,29,91,1,36,20,61,58
86,7.5,3.57,20,30,10,28,6,13,34,11,0,9,12,46,43
86,5.4,3.86,20,30,6,6,1,4,4,1,0,1,6,28,7
86,5.0,3.78,20,30,8,15,3,10,50,51,1,59,15,27,28
86,5.6,3.18,20,30,10,24,14,13,28,4,0,2,17,88,57
86,5.0,3.59,20,30,4,16,4,7,14,25,0,31,7,63,45
86,9.5,4.1,20,30,6,26,16,13,42,5,0,10,16,45,77
86,5.8,3.75,20,30,1,1,0,3,3,0,0,0,3,2,3
86,7.5,3.95,20,30,1,39,23,10,15,1,0,0,7,75,42
86,3.1,3.75,20,30,16,23,3,8,16,18,3,13,20,48,47
122,4.5,3.72,3,6,25,21,10,7,37,85,3,79,10,3,25
122,3.1,4.07,3,6,27,25,7,10,16,136,4,69,13,2,42
122,3.0,4.18,3,6,58,27,6,5,83,181,5,124,16,10,53
122,5.0,4.12,3,6,39,33,9,12,55,129,2,80,17,10,29
122,4.5,3.93,3,6,31,22,7,7,102,126,2,108,7,2,22
122,5.3,4.42,3,6,60,21,15,4,102,168,3,112,22,3,18
122,4.5,4.28,3,6,24,23,7,4,34,123,2,113,26,2,23
122,6.5,3.92,3,6,38,29,11,11,49,180,9,103,15,7,49
122,4.0,4.33,3,6,48,24,10,3,28,200,6,62,9,4,27
122,4.5,4.07,3,6,24,29,4,22,33,140,5,91,18,3,58
122,4.0,3.92,3,6,47,29,10,11,25,149,12,65,11,2,50
122,5.5,3.71,3,6,43,33,10,12,53,172,4,104,18,1,53
122,3.5,4.54,3,6,12,15,4,0,88,129,0,110,5,1,6
122,3.8,4.06,3,6,42,35,10,4,46,161,11,78,17,17,51
122,4.2,3.83,3,6,46,41,4,2,42,118,2,111,10,0,33
122,5.5,4.59,3,6,22,19,5,0,74,127,2,123,3,1,8
122,3.0,3.76,3,6,37,27,4,6,44,130,2,55,7,0,33
122,4.9,4.08,3,6,36,33,12,6,49,186,4,105,13,4,32
122,4.9,3.9,3,6,50,35,13,8,70,241,7,96,15,11,38
122,5.9,4.27,3,6,44,27,12,6,115,139,2,110,14,3,31
122,7.0,3.76,3,6,22,34,7,9,119,149,1,134,7,2,31
122,3.0,3.94,3,6,51,33,17,7,136,221,8,154,15,6,37
122,2.3,4.17,3,6,42,23,8,3,39,157,2,66,5,2,18
122,4.2,3.94,3,6,39,19,9,6,107,135,0,122,5,0,12
122,5.2,3.91,3,6,44,28,16,3,22,188,0,94,13,69,28
122,4.5,4.04,3,6,22,23,5,3,88,91,3,84,2,40,13
122,4.2,3.93,3,6,29,23,4,8,48,121,1,78,41,4,22
122,4.2,3.6,3,6,27,18,3,7,24,147,6,61,10,0,55
122,3.9,3.98,3,6,34,27,4,4,74,183,0,111,9,3,44
122,4.0,4.08,3,6,41,29,12,8,79,170,2,139,18,6,56
122,6.0,3.84,3,6,27,52,10,14,45,99,12,73,25,93,75
122,4.0,3.92,3,6,30,24,8,14,58,162,3,97,10,3,23
122,5.0,3.96,3,6,46,28,10,7,50,146,7,77,14,6,37
122,7.5,3.55,3,6,38,42,26,8,58,180,3,87,10,23,60
122,3.0,3.55,3,6,39,23,9,7,40,127,2,66,5,1,34
122,6.0,4.44,3,6,17,19,6,0,126,77,1,106,1,12,38
122,3.4,4.06,3,6,49,41,8,13,51,161,4,77,24,2,72
122,5.5,4.01,3,6,44,44,9,11,95,160,1,140,10,2,29
122,4.5,4.05,3,6,53,28,17,6,131,201,0,147,4,3,14
122,5.54,4.09,3,6,49,46,12,14,41,225,7,95,28,4,71
122,4.4,4.02,3,6,54,32,5,43,50,222,5,118,67,2,34
122,4.5,4.23,3,6,41,29,4,2,69,164,0,110,44,0,37
122,4.2,3.93,3,6,57,34,10,6,85,185,5,141,76,7,59
122,3.5,4.28,3,6,65,61,10,9,66,210,4,94,5,9,67
122,5.5,3.79,3,6,31,26,12,0,124,111,1,125,5,3,28
122,3.8,4.13,3,6,35,32,10,7,36,191,1,133,19,6,18
122,4.5,4.03,3,6,60,38,7,11,73,223,13,128,11,6,70
122,4.5,3.91,3,6,34,26,10,14,18,139,6,77,20,0,43
122,3.7,4.14,3,6,46,44,6,2,112,94,2,96,6,1,28
123,7.0,4.28,20,25,23,42,8,3,89,152,0,88,3,5,38
123,5.5,3.9,20,25,21,32,8,9,73,122,0,82,12,3,30
123,10.9,4.22,20,25,28,38,15,5,71,126,1,88,9,9,28
123,8.0,4.21,20,25,30,44,16,10,100,129,0,96,9,2,52
123,5.5,4.19,20,25,24,34,7,8,72,116,4,83,4,27,37
123,7.1,4.18,20,25,43,30,6,3,32,131,0,66,5,7,13
123,5.5,3.71,20,25,11,20,8,3,55,75,0,38,5,4,35
123,5.5,4.09,20,25,18,33,17,9,116,127,0,97,12,8,56
123,5.6,4.08,20,25,11,27,6,5,60,72,0,68,10,9,31
123,8.5,3.8,20,25,14,25,13,9,59,61,0,76,13,0,34
123,5.6,3.98,20,25,52,32,12,4,97,197,0,122,8,13,54
123,6.0,4.13,20,25,28,35,9,8,73,95,1,89,12,4,23
123,10.0,4.26,20,25,57,48,27,12,125,202,1,132,26,28,47
123,4.5,3.74,20,25,24,34,7,5,97,107,0,85,17,4,46
123,8.5,4.19,20,25,39,30,13,4,43,133,0,67,4,7,14
123,8.0,4.03,20,25,25,32,6,9,45,95,1,62,10,5,25
123,8.4,3.92,20,25,25,37,10,10,75,123,1,73,12,7,43
123,8.9,4.05,20,25,23,62,10,14,94,135,3,94,20,16,53
123,10.5,4.0,20,25,39,64,35,10,135,176,0,140,16,25,95
123,5.5,3.69,20,25,26,29,7,19,101,151,0,88,17,4,44
123,8.0,4.01,20,25,30,51,15,22,124,148,0,109,9,12,52
123,6.7,4.26,20,25,63,43,20,6,149,213,1,137,7,9,57
123,5.0,4.43,20,25,41,25,8,1,35,134,3,85,7,19,29
123,6.0,3.8,20,25,29,38,6,8,85,160,1,96,9,17,33
123,5.7,3.82,20,25,48,38,14,10,80,172,3,97,25,12,44
123,7.2,3.99,20,25,51,48,26,14,102,213,1,106,18,11,61
123,6.0,4.17,20,25,30,16,7,2,40,90,0,57,6,4,25
123,5.5,3.73,20,25,65,35,15,11,50,230,0,72,4,8,28
123,6.9,3.89,20,25,52,54,19,24,74,221,1,113,28,4,56
123,10.5,3.9,20,25,23,45,21,16,120,125,0,126,16,16,37
123,6.0,3.38,20,25,24,41,15,22,103,147,0,77,23,15,75
123,5.0,3.86,20,25,48,63,6,15,134,162,2,132,19,18,85
123,5.5,4.03,20,25,48,30,9,5,111,212,2,122,11,12,21
123,5.0,3.37,20,25,15,47,4,11,83,85,0,59,10,5,58
123,8.5,4.18,20,25,54,71,29,6,101,166,0,89,20,15,86
123,6.0,3.54,20,25,5,12,4,4,8,25,0,15,3,2,5
123,5.0,3.88,20,25,27,44,9,6,123,148,0,99,7,1,49
123,9.0,4.03,20,25,4,7,8,4,20,19,0,23,4,10,11
123,7.2,3.95,20,25,26,20,22,1,42,80,0,44,4,13,31
123,7.0,3.6,20,25,10,38,19,15,67,57,0,45,20,14,46
123,9.1,4.04,20,25,36,48,14,4,72,117,0,68,16,59,65
123,7.5,3.96,20,25,25,19,12,5,32,80,0,31,10,2,22
123,7.0,4.28,20,25,12,7,4,0,10,55,1,12,16,1,12
123,7.8,4.11,20,25,43,52,10,18,63,125,0,49,29,6,54
123,7.15,4.09,20,25,57,52,24,11,78,215,1,116,18,9,33
123,7.0,4.14,20,25,22,17,4,3,30,57,0,27,6,0,15
123,6.5,3.96,20,25,28,16,6,1,71,81,0,63,7,8,22
123,7.7,4.15,20,25,20,27,2,4,44,86,0,41,3,1,26
123,8.0,4.29,20,25,28,10,4,0,34,104,0,66,2,16,12
124,6.2,4.22,10,25,30,32,9,5,87,94,0,70,5,3,18
124,6.0,4.33,10,25,28,34,10,2,74,130,0,83,4,4,34
124,5.5,4.36,10,25,41,48,14,5,78,163,0,89,4,14,24
124,7.5,4.3,10,25,39,36,4,5,72,143,0,81,10,5,30
124,6.5,4.3,10,25,66,59,11,10,66,172,1,111,22,25,45
124,7.2,4.06,10,25,18,26,7,4,47,121,1,53,14,11,16
124,5.2,4.02,10,25,17,26,7,7,69,83,1,83,8,11,30
124,7.0,4.48,10,25,46,41,14,3,172,146,2,175,10,12,14
124,8.8,4.44,10,25,43,31,13,6,45,150,1,99,5,7,23
124,8.2,4.23,10,25,56,32,13,10,52,158,0,107,9,22,29
124,5.6,4.43,10,25,33,30,7,6,95,106,0,106,7,7,9
124,7.3,4.23,10,25,25,30,17,7,61,138,0,59,10,13,38
124,6.5,3.81,10,25,30,35,17,4,102,127,0,95,7,8,35
124,6.1,3.83,10,25,42,26,7,3,63,173,0,83,2,1,49
124,8.0,4.01,10,25,43,40,10,6,86,160,1,98,30,18,37
124,5.1,3.96,10,25,32,36,16,6,124,154,0,113,9,17,23
124,6.8,3.9,10,25,37,26,7,2,91,140,0,131,13,13,28
124,10.0,4.26,10,25,34,25,62,5,80,169,0,98,10,27,71
124,5.0,3.56,10,25,6,28,9,5,102,103,0,77,11,8,44
124,7.0,3.95,10,25,37,58,7,3,116,156,0,130,15,22,39
124,8.5,3.96,10,25,24,50,13,7,66,122,0,99,28,12,36
124,7.0,4.43,10,25,52,25,9,2,119,138,0,123,6,2,10
124,6.2,3.8,10,25,32,46,37,10,92,171,0,100,12,11,26
124,6.5,3.89,10,25,39,74,8,5,95,159,0,99,17,18,68
124,8.0,4.22,10,25,60,42,24,10,99,238,0,126,10,23,44
124,7.5,4.11,10,25,45,38,9,4,75,174,0,130,13,16,25
124,6.5,4.01,10,25,10,7,2,0,22,42,0,22,0,1,10
124,6.8,4.13,10,25,26,31,11,6,62,134,1,62,7,6,29
124,6.9,4.12,10,25,43,25,42,6,65,143,0,77,6,21,60
124,8.0,4.21,10,25,30,41,19,11,74,148,2,88,19,19,39
124,4.5,3.96,10,25,23,28,12,4,69,107,0,96,4,8,35
124,6.0,3.37,10,25,32,30,16,5,38,96,1,46,2,0,45
124,8.0,4.08,10,25,32,37,12,1,43,151,0,80,5,4,13
124,8.3,4.25,10,25,35,32,5,1,81,154,0,114,10,11,18
124,4.2,4.06,10,25,17,39,5,5,129,83,0,138,12,0,13
124,6.0,4.03,10,25,27,47,10,2,61,102,3,43,2,8,31
124,6.3,4.06,10,25,35,47,8,4,59,140,0,67,13,24,11
124,6.2,4.28,10,25,25,17,5,4,30,131,0,48,5,6,10
124,7.0,3.87,10,25,27,50,29,16,66,117,2,49,12,6,56
124,6.8,4.15,10,25,58,48,11,6,101,168,4,158,20,22,50
124,5.17,4.01,10,25,49,39,7,6,52,162,0,80,7,9,17
124,5.5,4.02,10,25,17,15,3,3,39,63,1,46,6,5,9
124,7.0,4.12,10,25,14,10,1,2,28,55,0,30,2,4,12
124,6.7,4.19,10,25,34,123,12,8,146,130,0,110,3,8,97
124,4.5,3.6,10,25,42,26,8,3,57,162,1,72,5,2,21
124,7.0,3.93,10,25,16,18,7,1,32,60,1,40,3,11,9
124,5.55,4.31,10,25,8,4,3,0,10,20,0,7,0,3,11
124,6.1,3.61,10,25,10,19,9,0,31,109,0,35,10,0,9
124,7.0,3.88,10,25,7,16,15,3,20,23,0,11,2,12,16
125,4.0,4.21,10,15,21,25,6,6,21,109,33,54,20,4,33
125,4.2,3.88,10,15,53,33,11,19,39,165,31,102,33,5,31
125,4.2,3.98,10,15,34,18,4,10,37,197,30,122,15,3,36
125,4.7,3.96,10,15,33,33,7,6,36,107,27,108,16,8,32
125,4.9,3.86,10,15,17,17,10,7,14,150,31,86,9,5,24
125,4.3,3.83,10,15,18,32,9,8,24,111,30,57,33,12,40
125,4.5,3.92,10,15,38,33,10,12,42,129,36,63,58,11,74
125,5.0,3.96,10,15,36,19,14,4,16,153,25,66,22,6,13
125,4.2,3.58,10,15,37,38,7,6,33,106,39,80,29,3,29
125,4.8,4.04,10,15,24,29,8,7,20,102,35,54,31,13,24
125,4.2,3.88,10,15,32,40,10,3,51,134,34,71,94,9,63
125,4.2,3.95,10,15,33,25,6,10,88,92,28,92,5,8,25
125,5.0,3.76,10,15,15,22,6,8,18,91,41,50,31,16,38
125,4.6,3.92,10,15,22,20,4,6,67,54,30,78,6,0,17
125,4.7,4.0,10,15,35,29,15,13,39,130,44,55,39,13,51
125,4.0,4.26,10,15,38,28,5,9,28,159,33,115,5,1,55
125,5.5,3.97,10,15,36,15,10,5,15,105,33,49,30,21,15
125,10.0,4.15,10,15,30,29,35,6,41,82,25,67,6,7,34
125,6.0,3.48,10,15,36,54,11,18,53,86,30,66,45,21,71
125,4.0,4.24,10,15,48,45,15,16,69,270,66,187,43,10,80
125,4.5,3.64,10,15,30,32,8,16,19,130,32,84,13,4,37
125,5.0,4.4,10,15,41,19,5,32,16,115,22,59,46,11,12
125,4.0,4.14,10,15,19,22,10,6,24,129,29,66,29,7,23
125,4.8,4.04,10,15,18,24,6,6,74,127,21,107,10,0,16
125,4.7,4.23,10,15,41,31,17,31,46,155,29,138,138,20,33
125,5.4,3.97,10,15,25,26,6,13,29,140,16,83,26,15,30
125,4.2,3.98,10,15,44,28,11,9,24,167,60,75,22,6,47
125,4.2,4.07,10,15,39,28,10,11,26,206,46,146,11,8,26
125,5.0,3.78,10,15,28,45,11,16,35,125,35,68,100,28,76
125,4.0,3.57,10,15,32,35,2,19,21,98,39,52,29,9,58
125,4.8,4.23,10,15,47,31,3,53,32,166,14,138,52,6,12
125,5.2,3.54,10,15,26,47,5,20,28,55,25,43,43,7,63
125,4.2,3.88,10,15,34,39,16,10,31,150,12,78,26,16,39
125,4.8,4.18,10,15,35,16,7,43,48,170,25,155,35,4,14
125,4.1,3.9,10,15,36,30,9,9,65,160,37,111,8,0,27
125,6.0,4.05,10,15,10,51,7,22,77,135,40,162,30,2,45
125,5.0,4.02,10,15,20,17,2,4,22,107,43,52,20,11,21
125,4.8,3.49,10,15,15,22,6,18,14,23,24,9,44,11,28
125,4.0,4.17,10,15,20,21,5,8,13,93,25,43,11,7,39
125,5.3,3.78,10,15,24,28,1,4,93,100,28,111,10,2,26
125,4.0,3.62,10,15,24,34,9,19,33,54,51,50,70,20,101
125,5.2,3.97,10,15,44,39,10,10,31,100,48,57,45,21,65
125,7.0,3.91,10,15,22,26,19,13,75,150,64,138,20,13,54
125,4.5,3.81,10,15,59,23,9,7,58,146,25,141,14,10,48
125,4.8,4.14,10,15,38,34,24,10,43,145,34,127,26,54,25
125,5.0,4.4,10,15,30,17,9,45,41,111,17,91,66,9,7
125,3.8,3.87,10,15,36,35,1,14,43,118,38,79,49,15,49
125,4.2,4.06,10,15,43,34,10,20,31,159,40,123,10,9,37
125,8.3,3.86,10,15,47,33,25,6,53,148,29,125,21,1,57
89,12.3,4.65,50,80,9,114,102,79,77,4,0,4,31,20,183
89,14.7,4.66,50,80,5,69,69,41,83,9,0,36,8,24,134
89,10.5,4.4,50,80,4,101,27,62,88,10,1,15,29,9,137
89,11.4,4.5,50,80,20,82,28,64,65,8,0,30,18,7,115
89,12.9,4.73,50,80,6,65,28,82,48,3,0,8,9,26,143
89,12.0,4.4,50,80,8,97,31,62,67,1,0,7,16,14,133
89,11.3,4.7,50,80,3,116,57,47,112,4,1,8,18,21,150
89,11.0,4.08,50,80,4,69,48,23,68,5,0,13,6,25,98
89,13.0,4.53,50,80,2,72,37,70,60,3,0,5,20,103,109
89,9.1,4.08,50,80,6,70,11,101,46,16,0,26,84,9,95
89,9.5,4.22,50,80,16,120,30,137,83,16,0,10,105,10,146
89,10.0,4.29,50,80,3,153,18,39,110,4,0,10,20,17,158
89,9.5,4.42,50,80,13,92,23,114,60,4,0,10,42,29,143
89,18.0,4.28,50,80,7,76,71,67,102,26,0,56,22,20,129
89,11.2,4.57,50,80,5,95,65,30,54,11,0,22,11,11,97
89,9.5,4.28,50,80,16,85,30,43,72,10,0,17,19,18,105
89,9.2,3.97,50,80,6,83,22,87,42,7,1,6,30,2,116
89,11.5,4.36,50,80,11,74,28,66,57,7,1,12,19,34,158
89,10.2,4.62,50,80,5,69,21,42,52,9,0,17,3,90,79
89,8.1,4.36,50,80,7,84,14,54,54,4,0,3,15,106,84
89,19.5,4.59,50,80,3,70,95,25,106,17,1,43,3,30,126
89,11.8,4.38,50,80,9,96,55,101,62,14,0,10,21,18,147
89,9.0,4.21,50,80,22,76,14,53,82,33,4,29,33,17,111
89,9.5,4.29,50,80,5,103,20,78,51,5,0,6,39,14,141
89,8.6,4.03,50,80,3,50,13,20,37,1,2,68,9,52,76
89,9.5,4.23,50,80,15,138,25,66,98,5,0,11,39,48,137
89,8.8,4.12,50,80,13,119,26,85,61,6,0,17,50,14,115
89,10.5,4.42,50,80,8,129,42,61,73,3,0,3,17,161,132
89,11.5,4.5,50,80,4,139,46,46,73,4,2,8,16,158,126
89,14.9,4.44,50,80,5,89,83,34,68,8,0,35,6,19,119
89,10.9,4.34,50,80,11,109,23,93,92,15,1,28,19,19,174
89,19.6,4.59,50,80,6,82,51,27,69,7,0,14,5,25,88
89,10.8,4.27,50,80,9,87,78,26,50,5,0,8,12,20,112
89,9.7,4.01,50,80,8,88,21,54,76,18,0,39,32,18,112
89,12.0,4.37,50,80,8,106,84,46,76,10,0,24,16,23,120
89,16.0,4.47,50,80,8,92,79,71,83,12,0,24,12,8,151
89,8.1,4.15,50,80,11,73,20,64,54,13,0,19,49,8,98
89,15.0,4.54,50,80,2,86,83,35,53,0,1,12,4,81,75
89,11.5,4.15,50,80,10,93,86,41,64,3,2,7,20,30,195
89,10.0,4.23,50,80,5,108,17,70,87,2,0,1,18,8,126
89,12.0,4.54,50,80,10,68,63,60,70,12,0,11,16,12,147
89,12.7,4.35,50,80,2,113,98,83,88,3,0,10,11,47,189
89,10.0,4.17,50,80,14,85,26,65,79,9,0,14,21,29,105
89,12.0,4.31,50,80,12,115,48,95,103,17,0,27,36,24,143
89,12.5,4.48,50,80,3,101,88,52,80,2,0,7,15,30,142
89,13.0,4.34,50,80,11,112,48,80,61,9,0,17,14,88,137
89,11.9,4.47,50,80,3,80,38,24,75,4,0,5,4,11,109
89,10.0,4.16,50,80,15,108,18,58,55,4,0,4,28,10,107
89,12.0,4.51,50,80,7,141,20,114,55,4,0,3,21,18,174
89,14.9,4.63,50,80,7,111,68,33,74,3,1,4,16,79,133
88,6.0,4.0,35,60,17,94,15,80,53,4,1,6,32,14,121
88,5.8,4.19,35,60,6,130,8,81,109,6,0,9,53,11,143
88,6.4,4.21,35,60,9,72,23,95,72,12,0,13,67,6,132
88,5.8,4.08,35,60,8,88,9,75,37,9,0,4,62,5,108
88,5.2,3.76,35,60,13,73,14,84,50,10,0,11,37,21,104
88,7.5,3.96,35,60,17,71,19,146,47,9,0,11,24,10,178
88,7.0,3.58,35,60,10,69,15,24,77,56,1,93,9,6,91
88,6.5,4.0,35,60,9,91,10,49,55,6,0,6,24,39,85
88,7.5,3.99,35,60,9,69,5,47,138,11,0,90,25,11,92
88,6.5,4.21,35,60,7,112,20,62,63,7,2,13,32,49,108
88,6.9,3.81,35,60,8,78,71,23,55,19,1,18,7,15,123
88,6.0,3.96,35,60,7,64,5,37,32,0,0,3,21,55,61
88,6.2,4.08,35,60,10,74,12,82,70,15,0,15,26,16,140
88,6.3,3.78,35,60,10,77,10,91,50,7,0,9,65,11,111
88,7.6,4.55,35,60,11,128,10,100,122,22,0,12,14,23,211
88,5.0,3.88,35,60,18,79,5,66,59,2,0,2,18,5,139
88,6.4,3.46,35,60,23,91,11,98,33,7,0,1,19,10,147
88,5.75,3.9,35,60,15,83,11,95,47,14,0,10,23,7,139
88,7.4,4.23,35,60,14,111,14,121,72,6,0,10,32,13,192
88,5.9,3.67,35,60,14,158,8,49,126,1,0,3,21,6,154
88,6.5,3.9,35,60,26,98,13,108,61,15,0,16,61,9,127
88,6.5,4.05,35,60,8,110,16,67,122,4,34,2,26,22,188
88,5.3,3.89,35,60,14,116,2,61,91,10,2,12,20,57,148
88,7.0,3.6,35,60,5,154,27,71,111,23,0,33,26,14,169
88,5.0,3.5,35,60,9,91,12,53,60,9,0,10,18,4,105
88,6.5,3.9,35,60,6,64,29,34,39,6,0,3,7,145,67
88,6.7,4.13,35,60,13,72,9,114,32,4,0,1,28,8,146
88,6.0,3.78,35,60,20,79,6,62,59,9,0,9,31,9,114
88,6.6,4.06,35,60,12,89,11,49,60,13,0,14,18,13,95
88,5.4,3.3,35,60,1,57,3,31,41,8,0,5,8,2,70
88,5.5,3.8,35,60,10,52,5,53,116,7,1,7,17,7,148
88,5.8,3.85,35,60,6,97,3,94,35,6,1,2,22,7,134
88,5.6,3.65,35,60,5,65,4,84,17,3,0,0,20,2,93
88,5.4,3.67,35,60,14,71,7,91,28,6,0,5,15,3,126
88,6.7,3.89,35,60,9,84,4,42,47,6,0,6,27,18,127
88,6.2,4.15,35,60,18,86,12,130,57,11,1,3,27,10,173
88,6.0,3.95,35,60,3,58,3,22,196,5,0,71,7,4,122
88,5.5,3.8,35,60,6,78,5,75,44,6,0,3,7,7,128
88,6.8,3.99,35,60,12,76,14,64,51,1,0,2,40,5,122
88,5.3,4.03,35,60,21,71,8,88,32,12,0,7,18,19,175
88,5.8,4.17,35,60,5,99,13,105,78,9,2,2,22,35,134
88,6.7,3.78,35,60,8,80,31,83,58,5,0,5,16,116,127
88,6.5,3.75,35,60,18,160,8,63,112,8,1,5,30,48,141
88,7.1,3.66,35,60,12,78,14,94,44,26,0,30,83,6,85
88,5.8,4.12,35,60,17,122,10,89,73,8,0,52,18,9,164
88,6.5,4.18,35,60,13,95,6,110,53,13,0,1,28,14,174
88,6.1,3.63,35,60,7,77,3,14,59,9,3,8,12,31,75
88,5.8,3.74,35,60,11,77,12,82,46,14,1,13,45,10,97
88,7.0,4.04,35,60,24,105,9,133,46,9,0,8,16,5,173
88,4.6,3.5,35,60,13,89,10,53,139,21,0,74,12,4,114
90,5.0,4.26,20,40,8,150,13,55,121,5,0,6,36,7,152
90,5.7,3.89,20,40,15,101,6,52,72,13,1,18,40,2,99
90,5.5,3.72,20,40,10,73,4,46,39,2,21,2,32,10,86
90,7.4,3.84,20,40,8,84,74,44,73,12,0,18,26,25,107
90,7.0,3.96,20,40,10,67,8,43,41,10,1,7,20,3,78
90,7.9,3.93,20,40,21,72,10,40,69,16,13,19,32,4,92
90,6.5,4.15,20,40,25,126,5,101,85,10,0,11,61,18,180
90,4.0,3.86,20,40,21,105,23,91,76,16,2,21,50,46,144
90,6.9,3.87,20,40,7,122,9,53,99,8,0,9,20,7,136
90,5.2,3.38,20,40,24,70,9,54,62,39,0,35,24,29,98
90,7.4,3.74,20,40,21,85,105,29,133,15,0,22,30,30,175
90,7.0,3.71,20,40,7,100,8,51,75,5,0,12,20,10,106
90,4.8,3.92,20,40,24,104,8,64,56,4,1,15,29,15,126
90,6.1,3.85,20,40,9,66,43,45,46,6,0,8,24,21,92
90,4.6,3.73,20,40,21,108,8,90,53,14,2,9,38,15,127
90,4.6,3.55,20,40,20,99,14,54,74,11,1,9,25,3,123
90,6.0,3.71,20,40,11,63,9,67,62,15,0,19,48,8,96
90,6.5,3.87,20,40,8,152,30,39,127,15,0,13,25,132,136
90,5.3,4.01,20,40,5,102,7,40,65,10,0,7,18,6,101
90,5.0,3.57,20,40,5,26,2,8,14,4,9,2,5,0,24
90,4.5,3.78,20,40,20,92,13,63,46,18,0,13,41,8,115
90,5.2,3.84,20,40,21,102,6,81,59,11,0,10,48,11,129
90,4.5,3.65,20,40,15,83,8,39,57,20,0,32,23,9,75
90,4.2,3.16,20,40,14,35,0,24,18,2,0,0,19,5,42
90,8.0,3.76,20,40,13,70,50,105,53,7,0,8,13,20,176
90,6.6,4.11,20,40,21,115,14,63,49,7,0,2,19,19,140
90,4.9,3.97,20,40,11,72,3,52,35,18,0,21,29,13,83
90,5.5,3.87,20,40,4,83,7,52,202,6,0,14,18,18,211
90,5.5,3.59,20,40,15,77,7,24,37,6,13,5,13,6,57
90,5.5,3.66,20,40,12,76,11,51,49,12,1,7,17,15,93
90,4.5,3.65,20,40,18,89,9,89,61,10,0,13,32,19,125
90,6.0,3.85,20,40,15,101,7,113,58,16,1,25,55,18,131
90,4.5,4.13,20,40,18,111,10,50,48,5,0,5,23,12,99
90,6.4,3.36,20,40,17,93,3,77,45,12,0,13,45,10,115
90,4.8,3.89,20,40,10,83,6,87,48,4,0,3,30,12,139
90,6.8,3.82,20,40,11,59,57,40,39,7,0,6,15,21,108
90,6.0,3.75,20,40,8,96,4,33,59,2,17,2,31,3,87
90,6.9,3.87,20,40,9,48,4,31,102,10,0,17,22,8,76
90,6.1,4.14,20,40,5,45,1,25,34,0,6,1,14,8,67
90,4.9,4.02,20,40,18,60,4,28,32,1,4,1,20,2,60
90,4.1,3.77,20,40,3,24,2,11,44,4,0,6,12,5,39
90,4.7,3.04,20,40,9,68,6,31,65,54,3,42,9,15,78
90,4.8,3.52,20,40,20,91,7,49,66,35,1,32,28,16,76
90,5.0,3.53,20,40,15,94,5,50,67,9,1,4,16,10,143
90,6.5,3.92,20,40,3,27,2,31,10,7,0,3,16,0,33
90,4.6,3.35,20,40,14,71,5,68,43,7,1,11,31,10,107
90,5.5,3.86,20,40,11,53,8,39,22,2,0,0,21,4,65
90,4.5,3.87,20,40,18,92,7,64,46,19,0,17,40,9,86
90,5.5,3.64,20,40,6,4,0,2,4,0,0,2,0,0,8
90,5.0,3.8,20,40,4,33,3,37,20,2,0,2,19,3,51
91,7.5,4.08,30,70,20,120,27,99,97,24,0,35,50,16,154
91,8.8,3.94,30,70,4,81,22,46,73,10,0,11,12,7,104
91,7.0,3.75,30,70,8,40,17,21,20,35,0,71,13,169,38
91,8.5,4.1,30,70,20,70,18,104,42,9,1,12,57,44,129
91,6.3,3.86,30,70,5,65,22,75,47,16,0,23,43,10,98
91,8.0,3.49,30,70,10,67,19,51,53,15,0,25,23,5,74
91,8.0,4.13,30,70,19,82,23,58,61,22,0,17,22,13,114
91,7.0,4.02,30,70,12,88,6,85,81,6,2,7,35,21,130
91,9.0,3.92,30,70,10,63,20,45,82,40,0,44,14,11,94
91,7.5,4.11,30,70,8,91,41,95,60,12,1,11,19,18,160
91,6.0,4.19,30,70,17,109,11,80,68,13,0,9,38,14,141
91,7.5,3.53,30,70,5,59,30,49,101,17,0,41,19,5,69
91,8.0,3.93,30,70,24,87,26,61,88,22,0,28,23,8,115
91,6.0,4.02,30,70,18,95,7,50,81,18,0,13,29,16,132
91,8.2,3.93,30,70,11,96,41,53,129,50,0,60,46,23,138
91,7.0,4.04,30,70,17,84,9,52,61,12,0,16,28,7,97
91,7.5,4.13,30,70,12,95,12,61,57,3,4,4,26,11,136
91,6.8,3.78,30,70,15,121,12,57,73,6,0,7,28,43,122
91,7.5,3.94,30,70,32,112,12,63,90,14,18,18,34,12,130
