,기간,자치구행정동명,음료점,사업체수,총종사자수,총여성종사자수,운영평균,폐업평균,서울운영평균,서울시폐업평균
1349,2018,관악구 서림동,21,1295,3300,1327,98.25,52.0,100.75,50.75
1350,2018,관악구 서원동,35,1288,7490,4139,99.25,53.25,100.75,50.75
1351,2018,관악구 성현동,12,870,2852,1419,96.5,47.25,100.75,50.75
1352,2018,관악구 신림동,50,1662,5860,2826,98.5,48.25,100.75,50.75
1353,2018,관악구 신사동_관악,15,1388,4696,2233,97.0,48.0,100.75,50.75
1354,2018,관악구 신원동,11,843,2380,1345,97.75,51.75,100.75,50.75
1355,2018,관악구 은천동,27,1607,6657,2873,100.75,49.0,100.75,50.75
1356,2018,관악구 인헌동,27,1087,3937,2110,100.0,51.5,100.75,50.75
1357,2018,관악구 조원동,33,2170,7399,3161,109.25,46.75,100.75,50.75
1358,2018,관악구 중앙동,29,982,4436,2298,100.5,50.0,100.75,50.75
1359,2018,관악구 청룡동,46,1854,10425,4904,100.75,49.25,100.75,50.75
1360,2018,관악구 청림동,12,426,1314,753,102.75,55.75,100.75,50.75
1361,2018,관악구 행운동,35,1459,6768,3693,105.0,51.5,100.75,50.75
1362,2018,광진구 광장동,39,1410,17237,5958,87.0,52.5,100.75,50.75
1363,2018,광진구 구의1동,40,1818,7397,3106,104.25,48.75,100.75,50.75
1364,2018,광진구 구의2동,28,1299,4925,2350,100.0,55.0,100.75,50.75
1365,2018,광진구 구의3동,51,2728,15918,6851,106.75,53.25,100.75,50.75
1366,2018,광진구 군자동,48,1565,9574,4497,101.0,50.0,100.75,50.75
1367,2018,광진구 능동,20,795,5787,2895,87.0,52.25,100.75,50.75
1368,2018,광진구 자양1동,28,1672,8349,4063,103.5,49.25,100.75,50.75
1369,2018,광진구 자양2동,22,1435,6636,2867,103.5,49.75,100.75,50.75
1370,2018,광진구 자양3동,41,1337,6130,3311,92.0,50.25,100.75,50.75
1371,2018,광진구 자양4동,45,1918,6688,3133,97.75,49.75,100.75,50.75
1372,2018,광진구 중곡1동,26,1637,6711,3422,104.75,50.0,100.75,50.75
1373,2018,광진구 중곡2동,28,1653,6616,3432,94.25,48.5,100.75,50.75
1374,2018,광진구 중곡3동,25,1296,5090,2383,99.0,48.5,100.75,50.75
1375,2018,광진구 중곡4동,28,1545,4769,2189,101.5,51.5,100.75,50.75
1376,2018,광진구 화양동,123,2427,16052,7980,88.25,48.5,100.75,50.75
1377,2018,구로구 가리봉동,4,944,2938,1582,113.5,51.0,100.75,50.75
1378,2018,구로구 개봉1동,25,1723,5372,2799,102.75,51.0,100.75,50.75
1379,2018,구로구 개봉2동,24,1190,3357,1914,105.75,54.5,100.75,50.75
1380,2018,구로구 개봉3동,20,993,6344,2703,118.0,49.5,100.75,50.75
1381,2018,구로구 고척1동,34,2566,9578,4142,98.75,51.75,100.75,50.75
1382,2018,구로구 고척2동,24,1408,3911,2023,104.25,52.0,100.75,50.75
1383,2018,구로구 구로1동,11,732,3175,1705,114.75,51.5,100.75,50.75
1384,2018,구로구 구로2동,49,7719,29273,12416,112.25,50.25,100.75,50.75
1385,2018,구로구 구로3동,128,7466,87533,32556,76.0,46.5,100.75,50.75
1386,2018,구로구 구로4동,27,2030,5391,3039,103.5,47.75,100.75,50.75
1387,2018,구로구 구로5동,59,4976,27331,12593,88.75,48.0,100.75,50.75
1388,2018,구로구 수궁동,21,1247,5825,2161,103.25,53.25,100.75,50.75
1389,2018,구로구 신도림동,46,2859,15598,7949,80.75,47.0,100.75,50.75
1390,2018,구로구 오류1동,18,1121,4513,2283,107.75,55.0,100.75,50.75
1391,2018,구로구 오류2동,23,1579,7931,3412,86.5,50.0,100.75,50.75
1392,2018,금천구 가산동,213,15347,164278,57816,74.5,45.5,100.75,50.75
1393,2018,금천구 독산1동,46,4113,24941,10005,92.5,52.75,100.75,50.75
1394,2018,금천구 독산2동,14,1141,3467,1735,102.75,50.5,100.75,50.75
1395,2018,금천구 독산3동,19,2094,6475,3343,109.25,47.0,100.75,50.75
1396,2018,금천구 독산4동,16,989,3253,1669,104.5,49.5,100.75,50.75
1397,2018,금천구 시흥1동,44,3007,14122,7259,106.75,52.25,100.75,50.75
1398,2018,금천구 시흥2동,10,579,2010,1258,91.25,50.0,100.75,50.75
1399,2018,금천구 시흥3동,7,3245,10129,2965,132.5,53.75,100.75,50.75
1400,2018,금천구 시흥4동,5,811,1980,1098,108.0,47.0,100.75,50.75
1401,2018,금천구 시흥5동,17,1146,3357,1765,111.0,50.5,100.75,50.75
1402,2018,노원구 공릉1동,72,2893,12126,6348,98.75,51.0,100.75,50.75
1403,2018,노원구 공릉2동,70,1887,11982,5978,91.0,49.25,100.75,50.75
1404,2018,노원구 상계10동,7,458,2255,895,94.5,51.0,100.75,50.75
1405,2018,노원구 상계1동,47,3099,10628,4611,85.75,47.5,100.75,50.75
1406,2018,노원구 상계2동,71,2619,10572,6261,87.25,45.25,100.75,50.75
1407,2018,노원구 상계3.4동,19,1230,3799,1598,110.25,54.75,100.75,50.75
1408,2018,노원구 상계5동,24,1610,4711,2553,102.5,48.25,100.75,50.75
1409,2018,노원구 상계6.7동,32,1923,15812,9947,97.0,47.5,100.75,50.75
1410,2018,노원구 상계8동,7,588,1930,1209,100.0,59.0,100.75,50.75
1411,2018,노원구 상계9동,7,714,2494,1443,107.75,50.75,100.75,50.75
1412,2018,노원구 월계1동,40,1526,6475,2676,96.75,52.5,100.75,50.75
1413,2018,노원구 월계2동,16,914,3318,1458,94.5,53.75,100.75,50.75
1414,2018,노원구 월계3동,15,985,4233,1925,95.75,49.5,100.75,50.75
1415,2018,노원구 중계1동,24,997,4476,2508,91.5,49.75,100.75,50.75
1416,2018,노원구 중계2.3동,20,1367,5580,3298,93.75,50.75,100.75,50.75
1417,2018,노원구 중계4동,23,1054,3869,2199,92.0,46.75,100.75,50.75
1418,2018,노원구 중계본동,34,1219,5462,3040,86.0,47.5,100.75,50.75
1419,2018,노원구 하계1동,25,1119,7688,3834,96.5,52.5,100.75,50.75
1420,2018,노원구 하계2동,2,414,1303,749,112.25,59.5,100.75,50.75
1421,2018,도봉구 도봉1동,26,1707,6038,2502,106.5,51.0,100.75,50.75
1422,2018,도봉구 도봉2동,26,1510,6689,2787,98.0,49.0,100.75,50.75
1423,2018,도봉구 방학1동,35,2340,13496,6188,92.5,46.0,100.75,50.75
1424,2018,도봉구 방학2동,14,1236,3053,1620,96.25,47.0,100.75,50.75
1425,2018,도봉구 방학3동,16,919,3546,1797,97.5,54.0,100.75,50.75
1426,2018,도봉구 쌍문1동,27,919,3870,1958,96.0,48.0,100.75,50.75
1427,2018,도봉구 쌍문2동,19,1303,5672,3063,93.25,48.5,100.75,50.75
1428,2018,도봉구 쌍문3동,17,990,4129,2165,96.25,50.0,100.75,50.75
1429,2018,도봉구 쌍문4동,7,631,2140,1170,90.25,50.25,100.75,50.75
1430,2018,도봉구 창1동,17,1514,4262,2118,92.5,48.5,100.75,50.75
1431,2018,도봉구 창2동,17,1389,4424,2045,94.75,50.0,100.75,50.75
1432,2018,도봉구 창3동,13,929,2199,1180,104.5,50.0,100.75,50.75
1433,2018,도봉구 창4동,13,1323,7393,3504,100.5,50.0,100.75,50.75
1434,2018,도봉구 창5동,40,2184,7403,3571,93.0,47.0,100.75,50.75
1435,2018,동대문구 답십리1동,23,1982,7322,3324,101.5,52.75,100.75,50.75
1436,2018,동대문구 답십리2동,16,2192,7614,3242,115.25,53.75,100.75,50.75
1437,2018,동대문구 용신동,86,5385,30781,14517,110.25,49.25,100.75,50.75
1438,2018,동대문구 이문1동,62,1416,6777,3170,112.75,53.25,100.75,50.75
1439,2018,동대문구 이문2동,13,711,2358,1011,113.5,53.25,100.75,50.75
1440,2018,동대문구 장안1동,49,4498,20754,9353,104.25,46.75,100.75,50.75
1441,2018,동대문구 장안2동,45,3068,11606,6384,101.75,46.75,100.75,50.75
1442,2018,동대문구 전농1동,49,2200,7834,3717,109.5,56.0,100.75,50.75
1443,2018,동대문구 전농2동,20,914,5081,2396,116.75,50.75,100.75,50.75
1444,2018,동대문구 제기동,44,4683,13131,5453,135.25,61.5,100.75,50.75
1445,2018,동대문구 청량리동,25,1657,8552,4059,141.0,57.25,100.75,50.75
1446,2018,동대문구 회기동,53,1015,10087,5255,91.75,48.0,100.75,50.75
1447,2018,동대문구 휘경1동,23,964,3824,1996,102.0,51.5,100.75,50.75
1448,2018,동대문구 휘경2동,24,1193,5027,2568,90.0,51.0,100.75,50.75
1449,2018,동작구 노량진1동,91,2014,9011,4483,113.0,59.25,100.75,50.75
1450,2018,동작구 노량진2동,32,1746,7449,3389,108.75,54.75,100.75,50.75
1451,2018,동작구 대방동,34,1682,14699,6411,100.75,51.0,100.75,50.75
1452,2018,동작구 사당1동,50,1809,10428,5189,97.75,49.5,100.75,50.75
1453,2018,동작구 사당2동,35,1639,6604,3808,101.25,51.25,100.75,50.75
1454,2018,동작구 사당3동,23,975,4340,2191,104.25,52.0,100.75,50.75
1455,2018,동작구 사당4동,9,686,1829,971,104.25,50.25,100.75,50.75
1456,2018,동작구 사당5동,13,492,1647,784,102.0,51.25,100.75,50.75
1457,2018,동작구 상도1동,63,1714,8761,4358,95.0,54.25,100.75,50.75
1458,2018,동작구 상도2동,27,1379,5215,2784,112.25,56.0,100.75,50.75
1459,2018,동작구 상도3동,16,993,3184,1773,101.75,52.0,100.75,50.75
1460,2018,동작구 상도4동,23,971,3016,1775,106.0,52.0,100.75,50.75
1461,2018,동작구 신대방1동,16,1048,4087,2005,107.25,50.0,100.75,50.75
1462,2018,동작구 신대방2동,38,1229,21344,12117,104.0,51.0,100.75,50.75
1463,2018,동작구 흑석동,56,1539,10950,5882,104.5,58.75,100.75,50.75
1464,2018,마포구 공덕동,57,2778,19522,9221,109.75,54.75,100.75,50.75
1465,2018,마포구 대흥동,59,1564,10240,5435,108.25,53.75,100.75,50.75
1466,2018,마포구 도화동,46,2089,16438,8165,101.0,53.0,100.75,50.75
1467,2018,마포구 망원1동,77,1850,4919,2239,85.25,48.5,100.75,50.75
1468,2018,마포구 망원2동,46,1395,4968,2203,93.0,46.0,100.75,50.75
1469,2018,마포구 상암동,125,2416,41601,16927,58.75,42.25,100.75,50.75
1470,2018,마포구 서강동,98,1789,11755,5762,77.5,45.75,100.75,50.75
1471,2018,마포구 서교동,502,9958,62184,31208,74.5,46.0,100.75,50.75
1472,2018,마포구 성산1동,38,1567,11706,3210,88.75,48.5,100.75,50.75
1473,2018,마포구 성산2동,37,1774,12341,6373,92.5,55.0,100.75,50.75
1474,2018,마포구 신수동,29,1183,5670,2627,100.5,53.5,100.75,50.75
1475,2018,마포구 아현동,34,1681,12010,5751,102.25,51.5,100.75,50.75
1476,2018,마포구 연남동,152,1831,6849,3171,56.75,48.0,100.75,50.75
1477,2018,마포구 염리동,28,704,4388,2129,107.0,54.5,100.75,50.75
1478,2018,마포구 용강동,54,2520,19414,8550,96.25,51.0,100.75,50.75
1479,2018,마포구 합정동,111,2133,11147,5324,80.5,48.0,100.75,50.75
1480,2018,서대문구 남가좌1동,11,714,2243,1411,124.75,60.25,100.75,50.75
1481,2018,서대문구 남가좌2동,36,1269,5130,2538,104.5,52.5,100.75,50.75
1482,2018,서대문구 북가좌1동,9,654,3255,1233,82.75,44.5,100.75,50.75
1483,2018,서대문구 북가좌2동,29,2441,6760,3102,102.0,51.0,100.75,50.75
1484,2018,서대문구 북아현동,14,838,2468,1314,119.5,62.0,100.75,50.75
1485,2018,서대문구 신촌동,230,3735,35949,20570,107.75,49.75,100.75,50.75
1486,2018,서대문구 연희동,91,2308,10340,4943,105.0,54.0,100.75,50.75
1487,2018,서대문구 천연동,20,907,3106,1605,116.5,57.25,100.75,50.75
1488,2018,서대문구 충현동,79,1841,22590,9836,117.25,56.25,100.75,50.75
1489,2018,서대문구 홍은1동,18,958,2602,1419,117.25,56.75,100.75,50.75
1490,2018,서대문구 홍은2동,32,1190,5220,2631,111.75,54.25,100.75,50.75
1491,2018,서대문구 홍제1동,25,1169,4862,2275,109.0,56.0,100.75,50.75
1492,2018,서대문구 홍제2동,8,604,1662,808,116.5,55.5,100.75,50.75
1493,2018,서대문구 홍제3동,21,1168,3303,1849,115.5,63.0,100.75,50.75
1494,2018,서초구 내곡동,19,751,8184,2915,93.5,58.0,100.75,50.75
1495,2018,서초구 반포1동,48,1662,10055,4328,97.75,44.5,100.75,50.75
1496,2018,서초구 반포2동,11,379,2434,1379,108.5,61.75,100.75,50.75
1497,2018,서초구 반포3동,17,996,7860,3628,106.5,57.75,100.75,50.75
1498,2018,서초구 반포4동,90,3579,31887,16297,124.0,61.75,100.75,50.75
1499,2018,서초구 반포본동,21,665,2556,1378,123.75,58.25,100.75,50.75
1500,2018,서초구 방배1동,47,1942,15578,6982,100.5,50.5,100.75,50.75
1501,2018,서초구 방배2동,46,1971,18891,9004,98.0,52.0,100.75,50.75
1502,2018,서초구 방배3동,23,1175,14146,4293,119.0,52.5,100.75,50.75
1503,2018,서초구 방배4동,48,2291,14173,6719,109.75,51.5,100.75,50.75
1504,2018,서초구 방배본동,43,1613,9974,4493,106.75,49.25,100.75,50.75
1505,2018,서초구 서초1동,102,3739,34558,13807,110.75,51.25,100.75,50.75
1506,2018,서초구 서초2동,100,4529,51146,16989,96.0,46.75,100.75,50.75
1507,2018,서초구 서초3동,188,7514,78942,31200,107.0,49.5,100.75,50.75
1508,2018,서초구 서초4동,80,2976,28106,14475,97.0,48.75,100.75,50.75
1509,2018,서초구 양재1동,110,3605,45728,16470,95.5,49.75,100.75,50.75
1510,2018,서초구 양재2동,90,5078,47301,14879,108.75,48.0,100.75,50.75
1511,2018,서초구 잠원동,50,2075,17214,6980,102.75,49.25,100.75,50.75
1512,2018,성동구 금호1가동,16,574,1979,1113,105.75,54.0,100.75,50.75
1513,2018,성동구 금호2.3가동,25,1041,2798,1641,106.0,58.5,100.75,50.75
1514,2018,성동구 금호4가동,11,660,1984,1078,110.75,56.25,100.75,50.75
1515,2018,성동구 마장동,19,3223,11688,3960,119.25,55.0,100.75,50.75
1516,2018,성동구 사근동,68,1065,11260,5731,89.75,53.0,100.75,50.75
1517,2018,성동구 성수1가1동,25,1676,9046,3679,106.25,52.0,100.75,50.75
1518,2018,성동구 성수1가2동,82,2538,19778,8022,83.0,52.5,100.75,50.75
1519,2018,성동구 성수2가1동,52,2542,18073,6540,98.0,51.0,100.75,50.75
1520,2018,성동구 성수2가3동,79,5663,51092,19505,88.25,52.0,100.75,50.75
1521,2018,성동구 송정동,4,668,2376,967,110.75,49.75,100.75,50.75
1522,2018,성동구 옥수동,23,838,3745,2078,89.0,52.0,100.75,50.75
1523,2018,성동구 왕십리2동,9,800,2850,1611,98.0,53.25,100.75,50.75
1524,2018,성동구 왕십리도선동,49,2180,12256,6923,79.25,52.0,100.75,50.75
1525,2018,성동구 용답동,26,1985,14081,4941,120.0,53.25,100.75,50.75
1526,2018,성동구 응봉동,8,373,980,501,109.25,55.5,100.75,50.75
1527,2018,성동구 행당1동,38,1447,8796,4633,90.5,52.0,100.75,50.75
1528,2018,성동구 행당2동,13,595,2037,1202,83.0,52.0,100.75,50.75
1529,2018,성북구 길음1동,27,1098,3981,2530,115.0,54.25,100.75,50.75
1530,2018,성북구 길음2동,20,919,4390,2536,92.0,56.0,100.75,50.75
1531,2018,성북구 돈암1동,8,390,2041,1009,101.25,52.0,100.75,50.75
1532,2018,성북구 돈암2동,8,394,2453,1608,96.0,48.0,100.75,50.75
1533,2018,성북구 동선동,102,2000,10196,5711,95.0,49.25,100.75,50.75
1534,2018,성북구 보문동,16,1322,5076,2425,109.75,50.75,100.75,50.75
1535,2018,성북구 삼선동,61,1911,9484,4891,99.25,53.0,100.75,50.75
1536,2018,성북구 석관동,31,2086,10110,4666,115.75,52.75,100.75,50.75
1537,2018,성북구 성북동,62,1132,5441,2759,102.5,62.75,100.75,50.75
1538,2018,성북구 안암동,94,1403,12876,6426,95.75,53.25,100.75,50.75
1539,2018,성북구 월곡1동,18,1304,5263,2726,111.25,50.25,100.75,50.75
1540,2018,성북구 월곡2동,47,1549,7821,3937,98.5,52.5,100.75,50.75
1541,2018,성북구 장위1동,11,880,2183,1216,115.75,55.75,100.75,50.75
1542,2018,성북구 장위2동,10,1266,3568,1977,131.75,55.25,100.75,50.75
1543,2018,성북구 장위3동,5,543,2534,1206,118.75,62.75,100.75,50.75
1544,2018,성북구 정릉1동,14,712,1985,1021,103.25,52.25,100.75,50.75
1545,2018,성북구 정릉2동,13,848,2898,1470,110.25,60.0,100.75,50.75
1546,2018,성북구 정릉3동,21,695,4342,1790,116.0,57.25,100.75,50.75
1547,2018,성북구 정릉4동,14,878,4291,1867,102.25,55.0,100.75,50.75
1548,2018,성북구 종암동,39,1957,7268,3711,107.25,56.0,100.75,50.75
1549,2018,송파구 가락1동,3,2794,11102,3182,100.5,68.25,100.75,50.75
1550,2018,송파구 가락2동,38,1849,9674,4494,103.5,48.5,100.75,50.75
1551,2018,송파구 가락본동,66,3497,25436,9665,92.25,45.0,100.75,50.75
1552,2018,송파구 거여1동,17,831,3892,1890,91.5,47.25,100.75,50.75
1553,2018,송파구 거여2동,11,847,4148,1955,110.0,55.25,100.75,50.75
1554,2018,송파구 마천1동,10,990,2309,1107,109.0,50.25,100.75,50.75
1555,2018,송파구 마천2동,17,1368,4059,1794,112.25,52.0,100.75,50.75
1556,2018,송파구 문정1동,29,1335,7019,2824,96.5,48.5,100.75,50.75
1557,2018,송파구 문정2동,149,6337,53310,17726,54.25,39.0,100.75,50.75
1558,2018,송파구 방이1동,50,1345,9654,3739,95.25,47.0,100.75,50.75
1559,2018,송파구 방이2동,59,2973,21182,7332,96.75,47.5,100.75,50.75
1560,2018,송파구 삼전동,46,2064,13945,4622,95.0,46.75,100.75,50.75
1561,2018,송파구 석촌동,64,2657,14748,6022,103.25,46.75,100.75,50.75
1562,2018,송파구 송파1동,85,2533,14440,5684,99.25,46.75,100.75,50.75
1563,2018,송파구 송파2동,21,869,4071,1920,99.5,47.25,100.75,50.75
1564,2018,송파구 오금동,62,2381,16923,7185,101.75,50.25,100.75,50.75
1565,2018,송파구 오륜동,11,511,5587,2509,122.0,63.0,100.75,50.75
1566,2018,송파구 위례동,19,592,3612,1583,23.75,29.0,100.75,50.75
1567,2018,송파구 잠실2동,18,773,4698,2544,71.75,39.0,100.75,50.75
1568,2018,송파구 잠실3동,44,1581,10860,6509,102.75,63.5,100.75,50.75
1569,2018,송파구 잠실4동,7,465,1987,1242,86.25,43.25,100.75,50.75
1570,2018,송파구 잠실6동,85,2652,49356,20039,88.0,55.0,100.75,50.75
1571,2018,송파구 잠실7동,5,200,1235,675,133.75,70.0,100.75,50.75
1572,2018,송파구 잠실본동,73,3049,21360,8682,100.75,48.0,100.75,50.75
1573,2018,송파구 장지동,29,1376,9881,3358,86.75,45.75,100.75,50.75
1574,2018,송파구 풍납1동,8,749,2536,1362,118.75,52.75,100.75,50.75
1575,2018,송파구 풍납2동,22,1154,15829,9703,108.75,52.0,100.75,50.75
1576,2018,양천구 목1동,87,2890,22256,10978,82.0,48.75,100.75,50.75
1577,2018,양천구 목2동,26,1175,4313,1985,98.75,51.25,100.75,50.75
1578,2018,양천구 목3동,26,1273,5573,2785,98.75,50.0,100.75,50.75
1579,2018,양천구 목4동,32,1339,3880,2137,96.0,46.5,100.75,50.75
1580,2018,양천구 목5동,30,1550,10168,5937,93.25,49.5,100.75,50.75
1581,2018,양천구 신월1동,16,1813,5391,2422,104.5,47.0,100.75,50.75
1582,2018,양천구 신월2동,11,1210,4140,1851,110.25,49.0,100.75,50.75
1583,2018,양천구 신월3동,13,961,4178,1670,108.0,48.25,100.75,50.75
1584,2018,양천구 신월4동,14,1178,3978,1656,98.5,50.0,100.75,50.75
1585,2018,양천구 신월5동,18,1006,5107,1994,100.5,50.0,100.75,50.75
1586,2018,양천구 신월6동,3,1403,3327,1061,124.0,61.0,100.75,50.75
1587,2018,양천구 신월7동,14,1390,5370,1934,97.0,46.5,100.75,50.75
1588,2018,양천구 신정1동,32,1181,5201,2815,104.5,50.0,100.75,50.75
1589,2018,양천구 신정2동,22,1071,3547,1992,98.5,47.75,100.75,50.75
1590,2018,양천구 신정3동,19,1798,9561,4013,100.0,51.5,100.75,50.75
1591,2018,양천구 신정4동,53,3108,15444,7009,96.5,46.0,100.75,50.75
1592,2018,양천구 신정6동,13,757,7175,3486,82.25,47.0,100.75,50.75
1593,2018,양천구 신정7동,21,1023,4702,2209,96.75,48.5,100.75,50.75
1594,2018,영등포구 당산1동,63,3079,19977,9878,103.5,47.75,100.75,50.75
1595,2018,영등포구 당산2동,61,2319,22015,9552,93.75,49.75,100.75,50.75
1596,2018,영등포구 대림1동,14,1086,4319,2533,116.0,48.0,100.75,50.75
1597,2018,영등포구 대림2동,13,1409,4608,2457,90.0,44.5,100.75,50.75
1598,2018,영등포구 대림3동,22,2714,11110,4587,97.5,45.25,100.75,50.75
1599,2018,영등포구 도림동,13,992,2916,1200,104.5,52.0,100.75,50.75
1600,2018,영등포구 문래동,72,5281,41424,16402,90.75,50.25,100.75,50.75
1601,2018,영등포구 신길1동,23,1142,4974,2551,119.25,53.5,100.75,50.75
1602,2018,영등포구 신길3동,13,963,2671,1379,126.0,56.75,100.75,50.75
1603,2018,영등포구 신길4동,6,445,1609,966,105.25,53.25,100.75,50.75
1604,2018,영등포구 신길5동,9,581,2614,1019,104.75,52.0,100.75,50.75
1605,2018,영등포구 신길6동,34,1236,4755,2579,109.75,51.25,100.75,50.75
1606,2018,영등포구 신길7동,19,604,2673,1352,101.5,52.0,100.75,50.75
1607,2018,영등포구 양평1동,37,2967,22757,9911,105.5,50.25,100.75,50.75
1608,2018,영등포구 양평2동,57,2134,19967,7509,94.75,50.25,100.75,50.75
1609,2018,영등포구 여의도동,284,6147,35941,17096,113.75,50.75,100.75,50.75
1610,2018,영등포구 영등포동,110,1458,5273,2813,120.0,55.0,100.75,50.75
1611,2018,영등포구 영등포본동,29,8032,157954,61055,94.25,53.75,100.75,50.75
1612,2018,용산구 남영동,56,1742,18339,8749,113.25,55.75,100.75,50.75
1613,2018,용산구 보광동,18,843,1981,950,104.25,53.25,100.75,50.75
1614,2018,용산구 서빙고동,11,392,4748,1808,124.0,61.75,100.75,50.75
1615,2018,용산구 용문동,13,651,1871,973,109.0,52.0,100.75,50.75
1616,2018,용산구 용산2가동,37,566,2017,1055,82.5,51.0,100.75,50.75
1617,2018,용산구 원효로1동,50,1823,15028,7733,114.0,50.75,100.75,50.75
1618,2018,용산구 원효로2동,12,992,5788,2352,115.75,49.75,100.75,50.75
1619,2018,용산구 이촌1동,18,810,3670,2192,134.75,63.25,100.75,50.75
1620,2018,용산구 이촌2동,6,329,841,327,131.75,69.0,100.75,50.75
1621,2018,용산구 이태원1동,56,1626,7600,3470,117.75,60.5,100.75,50.75
1622,2018,용산구 이태원2동,67,759,2932,1268,80.5,49.75,100.75,50.75
1623,2018,용산구 청파동,62,1764,9011,4730,111.25,52.5,100.75,50.75
1624,2018,용산구 한강로동,141,5026,42773,17583,119.75,52.75,100.75,50.75
1625,2018,용산구 한남동,101,2158,17961,8407,93.25,51.5,100.75,50.75
1626,2018,용산구 효창동,15,433,2435,1124,105.75,60.5,100.75,50.75
1627,2018,용산구 후암동,34,899,4221,1997,102.0,60.75,100.75,50.75
1628,2018,은평구 갈현1동,35,1500,5312,2966,96.0,49.25,100.75,50.75
1629,2018,은평구 갈현2동,38,1600,5845,3359,88.25,48.75,100.75,50.75
1630,2018,은평구 구산동,18,1248,5300,2750,96.25,51.25,100.75,50.75
1631,2018,은평구 녹번동,35,1987,9380,4930,101.0,53.0,100.75,50.75
1632,2018,은평구 대조동,60,2526,8008,4650,96.0,50.0,100.75,50.75
1633,2018,은평구 불광1동,35,1637,6556,3900,101.75,52.25,100.75,50.75
1634,2018,은평구 불광2동,16,1294,4317,2380,104.25,53.5,100.75,50.75
1635,2018,은평구 수색동,7,571,2322,795,146.5,66.0,100.75,50.75
1636,2018,은평구 신사1동,22,1336,4029,1996,98.75,48.0,100.75,50.75
1637,2018,은평구 신사2동,14,1690,3595,1324,98.5,51.25,100.75,50.75
1638,2018,은평구 역촌동,53,2558,7740,3955,91.0,48.5,100.75,50.75
1639,2018,은평구 응암1동,37,1681,7660,4077,102.5,52.0,100.75,50.75
1640,2018,은평구 응암2동,11,658,1949,1098,84.25,57.25,100.75,50.75
1641,2018,은평구 응암3동,28,1803,5053,2823,110.0,52.75,100.75,50.75
1642,2018,은평구 증산동,13,986,3368,1466,109.5,53.75,100.75,50.75
1643,2018,은평구 진관동,65,1798,9615,5128,58.25,45.0,100.75,50.75
1644,2018,종로구 가회동,57,766,14100,3482,104.0,57.5,100.75,50.75
1645,2018,종로구 교남동,15,393,4008,1522,129.5,63.5,100.75,50.75
1646,2018,종로구 무악동,5,581,1598,795,110.5,65.5,100.75,50.75
1647,2018,종로구 부암동,32,565,3609,1903,95.25,57.0,100.75,50.75
1648,2018,종로구 사직동,158,3541,49536,20878,114.5,56.0,100.75,50.75
1649,2018,종로구 삼청동,76,712,4577,2384,86.25,54.0,100.75,50.75
1650,2018,종로구 숭인1동,4,480,1519,871,113.5,55.5,100.75,50.75
1651,2018,종로구 숭인2동,23,1754,6472,3558,119.25,45.0,100.75,50.75
1652,2018,종로구 이화동,88,1245,16751,9580,96.5,55.0,100.75,50.75
1653,2018,종로구 종로1.2.3.4가동,400,15603,109824,43437,131.75,61.25,100.75,50.75
1654,2018,종로구 종로5·6가동,86,7461,24713,9497,134.5,61.0,100.75,50.75
1655,2018,종로구 창신1동,18,2259,6591,3375,114.25,54.0,100.75,50.75
1656,2018,종로구 창신2동,9,856,2166,1177,132.25,61.75,100.75,50.75
1657,2018,종로구 창신3동,6,264,851,392,101.0,56.75,100.75,50.75
1658,2018,종로구 청운효자동,63,998,6282,3100,95.25,58.25,100.75,50.75
1659,2018,종로구 평창동,19,751,3565,1895,107.5,58.0,100.75,50.75
1660,2018,종로구 혜화동,109,1723,8855,4454,100.5,53.0,100.75,50.75
1661,2018,중구 광희동,93,8744,36734,17080,128.25,53.25,100.75,50.75
1662,2018,중구 다산동,22,1407,8569,4318,100.75,55.0,100.75,50.75
1663,2018,중구 동화동,14,976,4151,2203,106.5,50.25,100.75,50.75
1664,2018,중구 명동,260,6765,110677,50997,137.5,55.5,100.75,50.75
1665,2018,중구 소공동,147,3804,60990,26585,127.25,64.75,100.75,50.75
1666,2018,중구 신당5동,12,1171,3830,2027,105.5,54.0,100.75,50.75
1667,2018,중구 신당동,43,11568,30506,17144,122.75,54.5,100.75,50.75
1668,2018,중구 약수동,12,830,3529,1903,105.0,56.25,100.75,50.75
1669,2018,중구 을지로동,83,9028,32091,11631,159.5,63.25,100.75,50.75
1670,2018,중구 장충동,21,805,8878,3745,122.5,57.75,100.75,50.75
1671,2018,중구 중림동,33,978,6967,3518,102.25,59.0,100.75,50.75
1672,2018,중구 청구동,11,865,4469,1762,101.5,49.75,100.75,50.75
1673,2018,중구 필동,75,2994,24414,10243,127.0,54.25,100.75,50.75
1674,2018,중구 황학동,12,1900,5961,2535,125.0,64.25,100.75,50.75
1675,2018,중구 회현동,122,9122,48764,24084,140.0,61.25,100.75,50.75
1676,2018,중랑구 망우3동,12,1120,3873,2115,102.25,46.25,100.75,50.75
1677,2018,중랑구 망우본동,42,3801,12042,5762,108.75,49.0,100.75,50.75
1678,2018,중랑구 면목2동,20,2006,6355,3108,108.0,47.25,100.75,50.75
1679,2018,중랑구 면목3.8동,30,2130,6966,3444,100.75,47.5,100.75,50.75
1680,2018,중랑구 면목4동,14,1166,3853,1750,96.75,49.0,100.75,50.75
1681,2018,중랑구 면목5동,4,826,3129,1165,108.75,50.5,100.75,50.75
