,기간,자치구행정동명,한식,용달운송,부동산,옷가게,주점,미용실,슈퍼마켓,분식,세탁소,노래방,편의점,치킨집,카센터,과일채소가게,정육점,중국집,당구장,빵집,pc방
1390,2018,구로구 오류1동,73,81,28,23,30,37,16,17,19,17,21,13,5,7,15,5,7,4,4
1391,2018,구로구 오류2동,81,197,46,13,12,47,22,26,18,7,22,18,8,11,14,6,2,8,2
1392,2018,금천구 가산동,439,175,218,688,86,48,54,73,18,34,95,29,17,3,3,57,21,21,7
1393,2018,금천구 독산1동,171,194,80,54,60,60,46,37,25,35,35,20,33,7,58,18,11,12,6
1394,2018,금천구 독산2동,81,90,30,17,30,50,23,13,13,13,13,9,7,7,13,7,5,2,6
1395,2018,금천구 독산3동,117,150,59,41,61,72,50,29,24,30,18,12,14,20,15,48,9,5,10
1396,2018,금천구 독산4동,72,76,29,11,47,37,24,12,10,27,12,10,6,3,4,13,7,2,3
1397,2018,금천구 시흥1동,240,163,78,122,94,82,39,60,27,48,32,26,15,36,26,19,15,17,9
1398,2018,금천구 시흥2동,7,119,20,2,5,18,6,9,8,1,3,3,3,1,4,0,0,2,0
1399,2018,금천구 시흥3동,69,110,29,6,14,14,15,11,3,7,10,6,15,0,6,5,4,4,1
1400,2018,금천구 시흥4동,32,129,21,13,15,39,17,10,10,6,11,8,6,2,7,3,3,2,4
1401,2018,금천구 시흥5동,69,130,29,21,33,47,30,24,18,13,9,19,7,10,13,3,7,4,7
1402,2018,노원구 공릉1동,214,208,79,50,53,85,24,28,24,26,42,22,25,18,16,11,13,17,6
1403,2018,노원구 공릉2동,103,185,64,17,26,60,19,38,21,27,32,25,5,2,11,7,11,21,12
1404,2018,노원구 상계10동,6,53,12,8,2,11,7,3,4,2,4,2,0,0,0,2,1,1,1
1405,2018,노원구 상계1동,163,153,61,24,51,70,23,24,21,32,23,24,20,1,16,9,10,8,8
1406,2018,노원구 상계2동,225,70,64,289,97,87,23,49,23,59,23,27,18,8,16,15,17,18,9
1407,2018,노원구 상계3.4동,87,155,40,18,35,42,24,14,16,17,11,10,4,13,10,4,9,5,3
1408,2018,노원구 상계5동,88,144,53,30,26,67,23,26,16,16,16,14,13,9,10,5,8,9,7
1409,2018,노원구 상계6.7동,114,87,58,20,18,53,18,22,15,20,24,21,2,10,9,13,8,12,6
1410,2018,노원구 상계8동,20,54,16,17,7,16,6,5,8,4,5,2,1,3,4,3,0,4,1
1411,2018,노원구 상계9동,22,85,24,21,6,21,9,8,8,2,5,7,0,4,5,2,1,2,1
1412,2018,노원구 월계1동,132,138,40,13,38,37,15,37,13,32,29,18,10,4,8,8,14,8,10
1413,2018,노원구 월계2동,21,152,17,9,5,24,12,13,9,2,15,9,1,2,8,3,0,4,0
1414,2018,노원구 월계3동,32,166,33,37,2,28,13,15,13,2,10,9,1,3,6,3,0,10,1
1415,2018,노원구 중계1동,31,60,36,18,9,36,14,27,14,4,10,7,6,1,8,2,1,9,2
1416,2018,노원구 중계2.3동,49,141,23,226,13,37,22,20,12,2,8,12,1,1,9,10,1,13,0
1417,2018,노원구 중계4동,101,81,21,42,36,29,16,25,6,25,9,17,4,2,5,4,7,5,5
1418,2018,노원구 중계본동,51,78,37,20,19,31,16,27,16,6,10,18,6,2,6,6,4,4,5
1419,2018,노원구 하계1동,80,79,20,101,13,22,13,19,12,4,14,12,14,1,7,8,2,5,2
1420,2018,노원구 하계2동,16,76,16,2,2,16,6,8,7,0,5,5,0,1,2,0,0,2,2
1421,2018,도봉구 도봉1동,193,132,48,22,46,44,28,19,14,27,22,12,13,8,12,9,11,4,5
1422,2018,도봉구 도봉2동,83,126,41,17,34,41,14,11,15,7,13,10,9,9,5,5,3,7,2
1423,2018,도봉구 방학1동,211,120,76,79,72,74,29,30,20,50,22,30,18,13,10,13,20,17,14
1424,2018,도봉구 방학2동,75,107,17,32,11,53,22,21,14,10,12,10,8,22,13,6,5,6,3
1425,2018,도봉구 방학3동,39,127,21,11,5,17,11,9,13,5,9,11,7,2,3,1,4,4,0
1426,2018,도봉구 쌍문1동,32,92,21,7,8,31,20,15,15,3,14,12,4,3,8,5,4,6,1
1427,2018,도봉구 쌍문2동,70,107,30,33,25,52,15,27,15,16,13,11,8,3,6,6,7,8,10
1428,2018,도봉구 쌍문3동,60,65,38,32,18,33,18,15,10,6,13,12,11,11,13,6,2,5,3
1429,2018,도봉구 쌍문4동,12,73,16,19,2,28,11,16,11,1,9,5,1,2,6,2,0,1,2
1430,2018,도봉구 창1동,66,497,47,28,16,40,16,15,15,13,15,6,9,4,9,3,4,9,4
1431,2018,도봉구 창2동,68,165,40,39,19,61,18,14,24,7,20,19,9,9,16,7,6,9,8
1432,2018,도봉구 창3동,66,82,26,18,32,32,10,16,12,12,9,9,11,7,9,3,4,5,0
1433,2018,도봉구 창4동,65,77,37,21,28,26,13,24,11,15,15,14,2,3,1,5,5,10,5
1434,2018,도봉구 창5동,85,85,47,28,27,42,13,19,14,18,17,14,8,3,10,10,10,11,7
1435,2018,동대문구 답십리1동,79,94,70,28,20,32,15,16,10,14,21,10,8,1,5,3,5,6,5
1436,2018,동대문구 답십리2동,97,144,57,27,31,43,25,20,17,13,18,8,26,12,14,7,6,7,8
1437,2018,동대문구 용신동,347,105,109,77,59,49,66,47,27,25,47,16,24,23,14,24,14,10,6
1438,2018,동대문구 이문1동,112,95,57,13,61,52,22,39,17,15,29,23,9,7,5,18,6,9,13
1439,2018,동대문구 이문2동,32,77,32,7,17,24,9,8,9,6,13,6,3,3,8,3,1,4,1
1440,2018,동대문구 장안1동,245,185,100,67,75,76,33,44,35,31,46,21,100,9,20,18,16,11,12
1441,2018,동대문구 장안2동,226,146,63,132,66,83,37,44,29,31,32,21,21,6,20,14,19,13,6
1442,2018,동대문구 전농1동,153,111,80,223,53,67,28,45,18,19,33,18,17,12,21,6,7,12,7
1443,2018,동대문구 전농2동,37,88,20,11,14,32,14,19,13,8,12,8,3,2,2,7,4,5,2
1444,2018,동대문구 제기동,228,102,68,32,83,39,84,34,16,6,25,18,27,516,77,21,3,10,6
1445,2018,동대문구 청량리동,149,86,44,35,38,47,42,27,15,18,12,15,5,21,10,8,9,5,7
1446,2018,동대문구 회기동,120,25,23,42,61,31,13,34,8,24,19,11,1,2,1,23,8,12,10
1447,2018,동대문구 휘경1동,79,40,35,17,22,27,21,20,12,9,14,10,4,6,9,5,2,5,4
1448,2018,동대문구 휘경2동,36,444,37,4,8,25,13,14,15,4,18,12,3,2,5,2,5,5,3
1449,2018,동작구 노량진1동,157,70,67,17,48,51,24,49,26,16,38,21,3,6,7,16,8,17,19
1450,2018,동작구 노량진2동,91,36,38,20,31,26,24,30,10,17,16,12,0,4,6,11,3,5,6
1451,2018,동작구 대방동,75,83,62,24,37,40,21,29,22,12,31,18,12,5,5,11,5,15,5
1452,2018,동작구 사당1동,167,69,84,40,74,49,15,20,19,34,26,13,5,6,10,11,9,14,5
1453,2018,동작구 사당2동,133,57,66,65,90,52,16,24,21,28,21,22,3,19,13,16,7,13,6
1454,2018,동작구 사당3동,57,63,44,9,12,33,9,11,13,5,12,10,9,6,8,2,1,4,1
1455,2018,동작구 사당4동,27,54,22,18,11,34,10,17,16,9,8,7,0,15,9,2,2,8,3
1456,2018,동작구 사당5동,24,44,21,2,3,24,8,6,7,1,4,4,5,2,4,2,1,0,1
1457,2018,동작구 상도1동,106,84,84,26,54,62,18,41,21,17,42,29,16,8,11,12,11,19,13
1458,2018,동작구 상도2동,86,65,88,40,24,52,15,24,15,15,19,12,6,9,12,7,6,14,4
1459,2018,동작구 상도3동,57,94,40,39,19,49,13,15,14,12,12,11,1,8,9,6,4,6,7
1460,2018,동작구 상도4동,49,119,32,15,23,42,16,16,15,11,14,11,2,8,11,3,2,2,2
1461,2018,동작구 신대방1동,60,45,45,30,21,49,20,18,18,10,9,11,5,10,10,14,2,6,5
1462,2018,동작구 신대방2동,102,44,57,7,19,37,12,22,13,9,24,6,7,2,1,9,7,12,3
1463,2018,동작구 흑석동,143,60,118,34,71,54,25,38,22,9,21,17,3,10,10,17,9,21,7
1464,2018,마포구 공덕동,206,84,116,22,65,71,36,30,28,16,25,21,4,17,14,16,13,11,5
1465,2018,마포구 대흥동,108,28,73,13,34,40,14,31,7,10,31,16,6,5,6,10,3,12,6
1466,2018,마포구 도화동,137,50,59,24,68,41,16,30,18,21,19,16,2,9,6,14,4,7,2
1467,2018,마포구 망원1동,102,100,51,37,43,42,10,34,17,18,23,13,9,15,10,11,8,16,2
1468,2018,마포구 망원2동,79,98,42,32,28,60,13,21,16,12,16,19,7,9,10,10,4,13,3
1469,2018,마포구 상암동,248,95,67,16,43,33,31,44,17,6,42,21,1,3,6,23,6,24,3
1470,2018,마포구 서강동,131,47,74,33,80,67,12,26,13,2,35,14,8,1,7,14,2,26,5
1471,2018,마포구 서교동,617,45,164,420,499,259,39,111,20,84,108,57,8,4,11,72,27,94,20
1472,2018,마포구 성산1동,70,68,45,8,17,22,13,18,13,12,25,6,14,0,4,8,3,8,3
1473,2018,마포구 성산2동,95,140,62,74,20,44,22,30,23,2,26,15,12,28,9,9,6,10,1
1474,2018,마포구 신수동,64,55,52,4,12,29,16,17,13,3,14,13,7,3,5,9,2,10,0
1475,2018,마포구 아현동,86,29,86,34,20,37,21,20,12,1,20,11,2,13,14,4,0,10,2
1476,2018,마포구 연남동,107,42,48,36,111,44,8,24,10,8,26,9,7,0,4,29,1,34,1
1477,2018,마포구 염리동,46,28,29,15,18,25,11,19,7,7,9,8,4,6,4,4,1,10,0
1478,2018,마포구 용강동,160,33,74,12,58,27,16,24,17,24,22,7,8,2,8,11,9,10,1
1479,2018,마포구 합정동,136,72,69,27,81,54,10,21,16,13,26,8,12,1,3,14,4,23,3
1480,2018,서대문구 남가좌1동,61,36,32,34,18,13,17,12,4,4,7,5,0,18,12,2,3,5,1
1481,2018,서대문구 남가좌2동,91,76,62,23,31,53,17,24,12,19,17,22,11,4,15,10,7,10,3
1482,2018,서대문구 북가좌1동,24,58,27,5,4,19,6,6,8,0,11,9,6,1,2,0,2,7,1
1483,2018,서대문구 북가좌2동,86,164,77,20,46,77,19,24,25,14,29,22,11,0,11,8,10,13,8
1484,2018,서대문구 북아현동,39,34,76,12,17,17,22,8,11,3,6,4,2,4,2,3,1,5,0
1485,2018,서대문구 신촌동,340,26,81,149,218,134,39,97,15,45,71,39,1,2,8,49,15,36,13
1486,2018,서대문구 연희동,118,114,65,50,48,66,31,38,25,8,34,17,26,7,7,21,3,20,2
1487,2018,서대문구 천연동,70,34,34,24,26,26,14,31,11,6,10,12,3,11,9,4,3,5,1
1488,2018,서대문구 충현동,178,54,48,8,44,28,21,33,14,10,27,3,5,4,2,10,6,5,4
1489,2018,서대문구 홍은1동,51,79,35,19,16,38,17,14,12,3,10,11,4,9,9,3,3,7,2
1490,2018,서대문구 홍은2동,73,103,30,15,28,28,21,24,13,6,19,8,13,0,5,5,7,8,7
1491,2018,서대문구 홍제1동,72,78,42,19,21,44,16,16,14,14,15,10,5,5,6,3,2,8,3
1492,2018,서대문구 홍제2동,37,34,31,12,13,20,5,8,9,8,5,4,0,1,4,3,3,3,5
1493,2018,서대문구 홍제3동,109,77,27,29,32,31,21,21,10,11,11,13,5,57,21,5,7,7,1
1494,2018,서초구 내곡동,35,50,26,3,1,5,8,5,4,2,11,3,0,2,1,2,0,3,1
1495,2018,서초구 반포1동,95,26,100,37,35,47,14,24,25,11,26,12,7,3,4,6,4,8,7
1496,2018,서초구 반포2동,8,2,43,9,0,19,5,10,6,0,7,1,0,5,5,2,0,4,0
1497,2018,서초구 반포3동,39,2,78,98,5,19,11,19,4,7,5,11,3,2,3,4,1,6,3
1498,2018,서초구 반포4동,152,12,30,593,22,31,28,55,13,9,30,5,4,5,4,19,4,46,4
1499,2018,서초구 반포본동,27,0,31,68,13,22,11,14,7,1,6,7,4,6,6,4,1,5,0
1500,2018,서초구 방배1동,110,21,60,28,26,46,14,22,14,24,16,8,3,2,10,13,7,7,9
1501,2018,서초구 방배2동,147,41,83,23,41,38,11,19,17,19,22,10,11,2,10,13,8,10,2
1502,2018,서초구 방배3동,36,36,44,11,6,26,15,13,15,0,15,4,7,0,4,3,2,5,0
1503,2018,서초구 방배4동,106,30,111,24,16,64,13,26,21,8,19,9,27,5,4,7,8,17,2
1504,2018,서초구 방배본동,89,16,52,38,31,49,12,17,16,17,16,7,9,1,7,6,3,15,4
1505,2018,서초구 서초1동,160,10,86,29,18,46,17,31,19,14,31,15,21,1,6,15,11,17,7
1506,2018,서초구 서초2동,190,11,121,24,31,48,17,36,17,14,33,19,4,0,5,18,10,13,3
1507,2018,서초구 서초3동,413,38,169,33,106,54,24,48,29,55,60,17,19,1,7,36,25,32,8
1508,2018,서초구 서초4동,160,3,108,52,57,44,15,37,18,16,29,13,1,5,9,13,10,16,2
1509,2018,서초구 양재1동,208,94,77,37,51,52,26,34,30,27,42,17,28,4,11,21,16,21,7
1510,2018,서초구 양재2동,291,81,94,62,52,42,25,43,21,46,37,22,47,2,8,13,22,15,5
1511,2018,서초구 잠원동,157,18,96,17,50,32,16,28,22,24,27,15,4,2,6,13,5,10,3
1512,2018,성동구 금호1가동,25,47,28,5,8,25,8,8,9,1,4,3,3,1,4,2,2,3,2
1513,2018,성동구 금호2.3가동,92,80,50,37,24,55,15,19,16,6,12,17,0,6,12,4,4,5,2
1514,2018,성동구 금호4가동,48,36,36,20,23,26,6,8,8,9,9,7,2,3,3,3,2,5,4
1515,2018,성동구 마장동,118,100,34,3,24,26,35,15,12,6,11,6,15,4,39,6,9,4,2
1516,2018,성동구 사근동,125,37,36,8,64,23,13,37,11,19,27,17,0,1,4,20,13,3,13
1517,2018,성동구 성수1가1동,56,60,54,12,11,24,11,10,9,10,18,5,7,0,1,5,3,6,1
1518,2018,성동구 성수1가2동,151,80,56,25,20,26,11,21,9,13,22,10,12,3,6,8,7,8,2
1519,2018,성동구 성수2가1동,149,84,45,47,40,34,22,33,18,19,20,9,27,9,4,11,7,8,3
1520,2018,성동구 성수2가3동,225,277,85,27,27,15,30,21,8,25,45,11,42,2,3,17,14,9,4
1521,2018,성동구 송정동,29,56,19,6,6,19,9,8,9,4,7,4,6,4,3,2,3,3,1
1522,2018,성동구 옥수동,36,27,60,11,7,29,8,10,16,3,9,6,4,1,9,4,1,12,1
1523,2018,성동구 왕십리2동,38,63,38,14,9,25,12,7,10,3,8,10,0,5,3,3,2,2,3
1524,2018,성동구 왕십리도선동,174,67,108,40,52,55,23,30,16,16,26,17,7,8,10,9,6,14,5
1525,2018,성동구 용답동,116,56,30,26,37,29,35,20,10,14,15,9,76,9,7,6,6,3,4
1526,2018,성동구 응봉동,11,51,13,5,5,13,9,6,9,1,2,4,4,0,1,1,1,1,1
1527,2018,성동구 행당1동,122,53,44,93,16,37,17,26,13,11,15,13,2,7,14,9,5,16,2
1528,2018,성동구 행당2동,16,58,28,20,0,26,5,12,11,2,6,8,1,1,4,2,0,5,0
1529,2018,성북구 길음1동,50,63,54,37,54,42,17,30,13,9,7,8,0,12,14,3,3,12,3
1530,2018,성북구 길음2동,53,24,32,85,12,28,9,13,8,3,8,6,4,2,4,6,1,9,2
1531,2018,성북구 돈암1동,10,50,17,6,4,10,6,4,8,1,5,2,1,0,7,1,0,2,1
1532,2018,성북구 돈암2동,11,30,29,10,1,14,5,7,9,0,3,5,0,1,3,1,0,2,0
1533,2018,성북구 동선동,154,23,69,77,90,87,16,66,17,30,30,17,5,5,4,17,10,18,6
1534,2018,성북구 보문동,78,49,43,18,26,32,17,11,13,5,16,6,12,5,7,5,2,5,3
1535,2018,성북구 삼선동,172,60,58,41,64,57,32,44,18,18,20,15,6,12,16,12,12,9,2
1536,2018,성북구 석관동,170,147,75,35,59,71,28,28,23,14,20,20,14,11,16,8,11,7,7
1537,2018,성북구 성북동,79,20,36,39,16,29,12,12,10,2,18,7,9,4,6,5,1,14,2
1538,2018,성북구 안암동,116,35,36,11,63,40,18,32,9,17,39,11,5,0,1,18,9,13,15
1539,2018,성북구 월곡1동,65,92,39,23,10,40,25,19,16,10,12,15,12,10,9,6,2,9,1
1540,2018,성북구 월곡2동,115,73,32,33,29,49,16,34,16,21,21,12,15,7,15,6,6,10,6
1541,2018,성북구 장위1동,53,94,33,19,24,30,22,14,20,7,12,5,5,2,7,4,3,2,5
1542,2018,성북구 장위2동,83,56,56,28,48,35,28,15,8,9,5,11,11,14,15,3,4,2,2
1543,2018,성북구 장위3동,29,45,18,10,8,12,8,6,6,0,3,2,9,1,2,4,0,3,1
1544,2018,성북구 정릉1동,41,31,29,7,11,28,10,12,10,4,12,9,8,1,5,3,2,4,1
1545,2018,성북구 정릉2동,57,87,32,12,14,29,13,13,11,8,11,11,6,2,5,4,4,5,5
1546,2018,성북구 정릉3동,59,42,14,5,20,25,13,13,6,4,16,11,6,2,4,10,7,3,2
1547,2018,성북구 정릉4동,61,55,35,8,17,29,23,9,17,6,12,14,1,3,10,2,7,6,4
1548,2018,성북구 종암동,128,143,67,35,32,62,24,34,27,17,25,15,11,11,15,9,6,9,9
1549,2018,송파구 가락1동,62,6,23,1,10,0,15,2,0,0,2,1,3,2,2,0,0,1,0
1550,2018,송파구 가락2동,88,93,71,44,27,71,24,20,22,31,14,14,15,4,9,9,6,12,9
1551,2018,송파구 가락본동,235,66,87,37,68,55,16,38,19,133,35,23,19,6,4,10,17,15,9
1552,2018,송파구 거여1동,43,91,22,10,14,33,7,11,9,13,11,6,7,6,7,3,6,2,4
1553,2018,송파구 거여2동,41,87,34,8,15,27,9,9,14,11,8,9,4,3,8,2,3,5,4
1554,2018,송파구 마천1동,68,186,45,12,30,37,15,13,13,10,12,5,5,3,10,2,5,2,3
1555,2018,송파구 마천2동,84,171,30,51,28,44,19,16,12,11,8,10,6,9,16,6,5,8,3
1556,2018,송파구 문정1동,78,63,62,77,10,49,12,14,14,22,13,13,16,0,8,7,5,5,0
1557,2018,송파구 문정2동,236,32,181,350,33,47,15,54,17,5,55,19,5,2,4,20,2,18,5
1558,2018,송파구 방이1동,108,44,34,27,24,40,6,16,13,16,17,7,12,0,2,6,6,12,1
1559,2018,송파구 방이2동,237,82,79,28,113,46,14,34,22,59,33,22,14,6,9,24,20,12,9
1560,2018,송파구 삼전동,127,103,79,20,40,76,15,30,27,23,29,23,23,2,13,11,13,13,9
1561,2018,송파구 석촌동,183,104,158,41,60,78,24,32,28,59,39,24,15,5,14,10,12,15,5
1562,2018,송파구 송파1동,107,447,62,33,53,67,11,20,20,31,24,13,10,3,7,11,11,21,5
1563,2018,송파구 송파2동,26,34,46,22,6,35,14,36,11,1,9,8,4,3,10,3,0,11,3
1564,2018,송파구 오금동,113,169,73,27,33,57,24,20,28,17,26,20,38,3,11,8,9,13,7
1565,2018,송파구 오륜동,14,3,22,68,2,12,9,7,5,0,6,3,2,2,2,2,0,4,1
1566,2018,송파구 위례동,32,47,50,16,5,27,7,18,4,0,12,11,0,3,5,5,0,11,1
1567,2018,송파구 잠실2동,25,15,63,52,1,28,9,20,9,0,11,4,0,5,7,0,0,12,0
1568,2018,송파구 잠실3동,45,25,88,410,3,30,16,42,14,0,11,4,1,3,3,6,0,24,0
1569,2018,송파구 잠실4동,11,21,53,9,3,22,9,7,10,0,7,3,0,4,9,1,1,4,2
1570,2018,송파구 잠실6동,136,578,38,206,10,34,15,45,9,3,21,8,1,4,2,18,3,19,0
1571,2018,송파구 잠실7동,5,3,14,13,0,9,8,3,5,0,3,1,0,2,4,2,0,2,0
1572,2018,송파구 잠실본동,312,48,93,43,153,88,16,52,29,72,44,34,14,17,7,16,16,18,14
1573,2018,송파구 장지동,66,147,57,6,26,44,15,14,16,14,18,14,11,2,10,6,5,7,3
1574,2018,송파구 풍납1동,59,81,24,12,16,31,10,13,11,11,7,6,5,8,8,3,1,4,3
1575,2018,송파구 풍납2동,47,63,43,21,15,32,13,12,20,11,13,15,6,3,5,3,2,4,4
1576,2018,양천구 목1동,181,35,67,297,59,62,12,50,11,21,27,10,6,2,6,18,7,22,4
1577,2018,양천구 목2동,62,94,66,18,26,47,14,18,17,14,24,10,7,3,7,8,7,9,4
1578,2018,양천구 목3동,66,79,52,40,46,58,13,23,18,21,14,14,5,6,12,7,9,5,6
1579,2018,양천구 목4동,83,72,49,19,27,68,17,31,14,14,16,18,10,8,17,6,5,14,2
1580,2018,양천구 목5동,57,22,97,34,14,46,16,30,27,4,19,13,0,3,7,6,3,12,4
1581,2018,양천구 신월1동,117,162,42,46,62,60,24,18,13,22,14,13,24,31,16,9,7,7,19
1582,2018,양천구 신월2동,40,144,38,20,17,25,18,13,16,6,8,8,7,8,12,3,6,5,1
1583,2018,양천구 신월3동,51,138,12,15,21,28,30,9,8,6,10,3,11,2,11,2,4,2,2
1584,2018,양천구 신월4동,72,150,28,11,41,43,7,11,9,12,11,11,11,8,6,5,4,3,0
1585,2018,양천구 신월5동,60,100,24,21,21,32,14,13,10,13,15,13,18,3,5,3,4,4,5
1586,2018,양천구 신월6동,37,50,24,7,12,12,7,5,4,9,4,1,2,3,5,0,4,2,2
1587,2018,양천구 신월7동,77,184,33,26,20,45,20,10,12,19,9,18,9,5,8,7,8,6,5
1588,2018,양천구 신정1동,88,24,68,29,39,43,6,20,13,17,9,10,17,7,12,6,3,10,4
1589,2018,양천구 신정2동,58,49,39,26,8,44,10,18,14,11,10,14,10,11,16,3,4,8,1
1590,2018,양천구 신정3동,50,213,64,13,23,51,29,18,19,12,16,11,4,3,5,5,5,10,8
1591,2018,양천구 신정4동,159,147,92,80,87,108,34,34,29,54,35,18,23,11,7,14,10,22,12
1592,2018,양천구 신정6동,14,20,48,11,3,18,6,11,14,0,10,5,0,5,6,0,0,6,1
1593,2018,양천구 신정7동,43,88,30,14,8,43,13,18,12,7,9,14,7,5,6,6,3,12,6
1594,2018,영등포구 당산1동,216,65,68,13,103,50,16,25,17,42,30,13,14,7,7,16,9,7,4
1595,2018,영등포구 당산2동,157,55,85,15,44,38,19,24,25,13,35,12,3,4,6,14,12,14,2
1596,2018,영등포구 대림1동,68,51,39,30,32,37,24,15,8,17,14,10,8,21,10,22,2,4,3
1597,2018,영등포구 대림2동,69,50,44,40,67,64,30,7,12,44,19,6,3,13,14,181,9,4,14
1598,2018,영등포구 대림3동,103,153,54,12,69,53,31,22,16,65,23,9,21,4,9,77,13,4,10
1599,2018,영등포구 도림동,54,95,31,13,24,39,25,8,19,13,12,11,19,3,3,12,3,5,4
1600,2018,영등포구 문래동,215,70,57,54,56,33,26,41,15,9,32,14,20,13,11,17,12,13,3
1601,2018,영등포구 신길1동,79,60,41,35,33,46,28,15,23,23,17,9,4,7,7,15,8,6,7
1602,2018,영등포구 신길3동,60,72,34,43,17,38,20,12,14,11,10,8,6,10,9,6,4,3,5
1603,2018,영등포구 신길4동,21,38,22,5,9,22,12,7,8,3,6,6,3,1,1,6,2,0,0
1604,2018,영등포구 신길5동,26,58,15,4,15,15,16,6,8,11,5,4,6,1,1,21,2,0,1
1605,2018,영등포구 신길6동,93,59,73,14,17,39,22,14,15,21,12,8,20,4,7,6,2,3,3
1606,2018,영등포구 신길7동,34,30,35,4,13,17,8,11,3,6,12,6,5,4,4,5,2,6,1
1607,2018,영등포구 양평1동,122,1081,41,12,28,24,18,18,14,6,18,6,24,2,4,12,4,9,2
1608,2018,영등포구 양평2동,137,89,48,6,30,22,16,18,14,12,29,7,23,3,9,13,5,13,2
1609,2018,영등포구 여의도동,651,34,117,81,111,46,72,77,16,14,73,32,6,10,4,63,16,48,4
1610,2018,영등포구 영등포동,410,42,109,474,102,58,82,53,24,56,64,26,23,36,23,38,27,24,11
1611,2018,영등포구 영등포본동,80,89,42,218,25,28,34,21,12,19,21,8,3,9,10,27,4,6,5
1612,2018,용산구 남영동,183,9,23,98,45,16,22,35,4,19,35,10,6,3,1,18,12,18,7
1613,2018,용산구 보광동,76,47,61,21,22,39,24,15,12,5,9,15,5,4,4,4,4,5,2
1614,2018,용산구 서빙고동,20,28,18,15,1,11,13,5,2,0,6,1,5,0,1,3,0,2,0
1615,2018,용산구 용문동,50,44,25,17,18,28,9,11,7,7,4,12,2,12,13,0,1,3,2
1616,2018,용산구 용산2가동,27,35,23,4,29,18,12,10,6,1,13,5,1,5,5,3,1,9,1
1617,2018,용산구 원효로1동,133,39,66,12,35,22,13,23,12,9,18,9,8,3,2,13,3,8,3
1618,2018,용산구 원효로2동,47,61,28,14,13,19,18,10,7,5,11,5,13,2,5,8,3,3,1
1619,2018,용산구 이촌1동,51,9,56,61,17,31,16,21,9,2,10,5,1,10,11,8,1,16,2
1620,2018,용산구 이촌2동,9,48,27,3,0,8,4,2,4,0,4,4,8,4,2,1,0,2,0
1621,2018,용산구 이태원1동,96,10,29,233,145,14,12,15,7,5,17,7,5,0,1,13,3,12,0
1622,2018,용산구 이태원2동,47,20,34,17,54,15,9,9,8,3,13,3,0,4,3,4,0,18,1
1623,2018,용산구 청파동,109,68,64,16,44,51,30,53,18,10,22,13,11,7,10,7,3,15,7
1624,2018,용산구 한강로동,294,17,161,101,44,39,48,42,19,16,47,7,13,3,4,21,9,19,0
1625,2018,용산구 한남동,146,41,97,78,60,30,32,22,13,10,22,11,9,3,6,15,2,26,2
1626,2018,용산구 효창동,21,29,14,4,2,7,10,4,4,0,6,1,2,0,0,1,0,3,0
1627,2018,용산구 후암동,65,61,41,18,14,24,21,14,9,3,14,9,5,6,9,6,2,6,2
1628,2018,은평구 갈현1동,152,88,69,28,74,60,26,24,18,39,17,19,3,8,14,13,15,12,8
1629,2018,은평구 갈현2동,133,111,53,58,61,69,27,35,13,29,26,15,6,10,18,6,11,7,7
1630,2018,은평구 구산동,39,192,43,16,12,52,20,23,18,3,21,11,10,3,8,4,2,9,0
1631,2018,은평구 녹번동,125,322,96,9,32,58,24,18,17,16,29,16,18,3,8,7,8,8,7
1632,2018,은평구 대조동,194,107,139,249,70,80,31,52,21,25,31,21,7,64,20,13,9,18,5
1633,2018,은평구 불광1동,108,102,103,36,37,67,21,40,22,20,21,22,1,11,10,7,6,13,4
1634,2018,은평구 불광2동,103,104,51,37,35,67,23,19,16,6,15,13,9,21,17,3,4,6,4
1635,2018,은평구 수색동,40,52,49,9,23,15,11,4,5,3,0,4,2,3,6,4,1,2,0
1636,2018,은평구 신사1동,57,144,64,27,22,63,18,18,19,19,16,9,9,5,12,7,6,6,10
1637,2018,은평구 신사2동,30,113,32,10,8,35,14,16,16,1,10,13,6,4,8,3,1,5,0
1638,2018,은평구 역촌동,153,241,109,41,82,115,30,36,26,24,33,21,25,10,16,13,13,19,9
1639,2018,은평구 응암1동,95,110,83,49,33,56,15,23,15,14,21,13,4,8,8,8,6,7,3
1640,2018,은평구 응암2동,38,70,48,8,14,28,9,7,9,9,7,5,4,3,7,2,4,3,0
1641,2018,은평구 응암3동,161,100,56,72,76,72,22,34,22,35,21,28,15,17,19,8,15,13,9
1642,2018,은평구 증산동,71,95,40,12,24,34,17,14,10,6,14,7,7,6,9,5,7,8,3
1643,2018,은평구 진관동,116,94,94,95,15,57,27,42,26,4,29,22,2,4,17,13,3,26,3
1644,2018,종로구 가회동,75,9,16,29,10,8,10,20,3,4,7,4,1,3,2,2,2,13,0
1645,2018,종로구 교남동,22,15,24,8,2,10,8,9,9,1,12,4,1,2,0,4,1,5,1
1646,2018,종로구 무악동,9,376,9,1,0,8,5,3,4,1,3,4,2,2,1,1,0,3,1
1647,2018,종로구 부암동,31,14,18,13,9,8,8,9,10,1,12,1,6,0,0,5,1,5,1
1648,2018,종로구 사직동,329,13,55,43,89,25,32,40,12,12,26,12,4,5,2,27,10,16,1
1649,2018,종로구 삼청동,56,7,9,51,4,0,9,18,1,0,5,1,0,0,0,2,0,9,0
