매장명,매장주소,lat,lng
본도시락 오송점,충북 충주시 연수동산로3길 20,36.6311463,127.3296356
본 죽&비빔밥 청주운천신봉점,충북 충주시 연수동산로3길 20,36.6507112,127.4742698
본 죽&비빔밥 제천점,충북 충주시 연수동산로3길 20,37.1368466,128.2102737
본 죽&비빔밥 단양점,충북 충주시 연수동산로3길 20,36.9835812,128.3689636
본 죽&비빔밥 청주율량점,충북 충주시 연수동산로3길 20,36.6688257,127.4909285
본 죽&비빔밥 충북오송점,충북 충주시 연수동산로3길 20,36.6311463,127.3296356
본 죽&비빔밥 청주사천점,충북 충주시 연수동산로3길 20,36.6671261,127.4811182
본도시락 청주직지스타점,충북 충주시 연수동산로3길 20,36.6405726,127.4402896
본 죽&비빔밥 충주터미널점,충북 충주시 연수동산로3길 20,36.9815636,127.9159945
본 죽&비빔밥 청주오창2지구점,충북 충주시 연수동산로3길 20,36.7335692,127.4512964
본 죽&비빔밥 청주성안길점,충북 충주시 연수동산로3길 20,36.635253,127.4902406
본 죽&비빔밥 충북영동점,충북 충주시 연수동산로3길 20,36.1755895,127.7773567
본도시락 청주대점,충북 충주시 연수동산로3길 20,36.6530237,127.4885599
본죽 괴산점,충북 충주시 연수동산로3길 20,36.8094156,127.7944901
본도시락 오창중앙점,충북 충주시 연수동산로3길 20,36.7150736,127.4289503
본 죽&비빔밥 제천명지병원점,충북 충주시 연수동산로3길 20,37.1634681,128.233951
본도시락 충북대점,충북 충주시 연수동산로3길 20,36.6310158,127.4612431
본도시락 충주호암점,충북 충주시 연수동산로3길 20,36.9708949,127.9331301
본 죽&비빔밥 청주동남점,충북 충주시 연수동산로3길 20,36.6156086,127.5191102
본죽 청주산남법원점,충북 충주시 연수동산로3길 20,36.6113841,127.4669906
본 죽&비빔밥 음성금왕점,충북 충주시 연수동산로3길 20,36.9941342,127.5988578
본 죽&비빔밥 청주옥산점,충북 충주시 연수동산로3길 20,36.6752047,127.3892968
본 죽&비빔밥 충주호암점,충북 충주시 연수동산로3길 20,36.9566291,127.9251158
본 죽&비빔밥 청주테크노폴리스점,충북 충주시 연수동산로3길 20,36.6645907,127.4512608
본도시락 충북혁신도시점,충북 충주시 연수동산로3길 20,36.9078008,127.5410712
본죽 청주가경점,충북 충주시 연수동산로3길 20,36.6281928,127.4372897
본죽 청대우암점,충북 충주시 연수동산로3길 20,36.6507929,127.4885553
본죽 청주성화점,충북 충주시 연수동산로3길 20,36.6181115,127.4555953
본죽 청주수곡점,충북 충주시 연수동산로3길 20,36.6157341,127.473274
본죽 청주지웰시티점,충북 충주시 연수동산로3길 20,36.6398727,127.4281643
본죽 충북음성점,충북 충주시 연수동산로3길 20,36.9346651,127.691003
본도시락 청주산남점,충북 충주시 연수동산로3길 20,36.6109734,127.4682082
본죽 제천청전점,충북 충주시 연수동산로3길 20,37.1520593,128.2169913
본죽 청주사창점,충북 충주시 연수동산로3길 20,36.6352287,127.4612683
본죽 충주용산점,충북 충주시 연수동산로3길 20,36.9620003,127.9440865
본도시락 청주강서점,충북 충주시 연수동산로3길 20,36.624756,127.429691
본죽 광혜원점,충북 충주시 연수동산로3길 20,36.9898681,127.444733
본죽 청주개신점,충북 충주시 연수동산로3길 20,36.6194965,127.4452463
본죽 청주하복대점,충북 충주시 연수동산로3길 20,36.6364299,127.426668
본도시락 충주터미널점,충북 충주시 연수동산로3길 20,36.9794982,127.9143833
본죽 옥천점,충북 충주시 연수동산로3길 20,36.3009113,127.5689168
본 죽&비빔밥 충주계룡힐스점,충북 충주시 연수동산로3길 20,36.9841861,127.9417096
본죽 충북보은점,충북 충주시 연수동산로3길 20,36.4839582,127.7181182
본죽 충북오창점,충북 충주시 연수동산로3길 20,36.7115946,127.4286115
본죽 공단오거리점,충북 충주시 연수동산로3길 20,36.6339764,127.4486115
본죽 청주모충동점,충북 충주시 연수동산로3길 20,36.6251968,127.4638399
본죽 청주분평점,충북 충주시 연수동산로3길 20,36.6100451,127.4844099
본죽 청주봉명점,충북 충주시 연수동산로3길 20,36.6495251,127.460531
본죽 청주금천광장점,충북 충주시 연수동산로3길 20,36.6310732,127.5057308
본죽 청주용암LG마트점,충북 충주시 연수동산로3길 20,36.6190941,127.5127568
본죽 청주용암현대점,충북 충주시 연수동산로3길 20,36.6096385,127.5045191
본죽 진천점,충북 충주시 연수동산로3길 20,36.854739,127.4430288
본죽 제천하소점,충북 충주시 연수동산로3길 20,37.1400317,128.1991134
본 죽&비빔밥 보령동대점,충북 충주시 연수동산로3길 20,36.3477123,126.610973
본 죽&비빔밥 아산음봉점,충북 충주시 연수동산로3길 20,36.8445221,127.0685453
본 죽&비빔밥 서천장항점,충북 충주시 연수동산로3길 20,36.0109773,126.69607
본 죽&비빔밥 보령대천점,충북 충주시 연수동산로3길 20,36.3498442,126.5964678
본 죽&비빔밥 아산이수병원점,충북 충주시 연수동산로3길 20,36.7897896,127.1078302
본 죽&비빔밥 당진터미널점,충북 충주시 연수동산로3길 20,36.9014891,126.646992
본 죽&비빔밥 계룡대점,충북 충주시 연수동산로3길 20,36.2900538,127.2420939
본 죽&비빔밥 천안쌍용이마트점,충북 충주시 연수동산로3길 20,36.7966603,127.1288032
본도시락 충남계룡점,충북 충주시 연수동산로3길 20,36.2869125,127.2353232
본 죽&비빔밥 천안터미널점,충북 충주시 연수동산로3길 20,36.8190546,127.1534636
본도시락 서산테크노밸리점,충북 충주시 연수동산로3길 20,36.8284188,126.4455431
본 죽&비빔밥 천안직산점,충북 충주시 연수동산로3길 20,36.8779039,127.1573519
본 죽&비빔밥 온양온천역점,충북 충주시 연수동산로3길 20,36.7813253,127.0031741
본 죽&비빔밥 아산테크노밸리점,충북 충주시 연수동산로3길 20,36.9237259,127.0573992
본 죽&비빔밥 천안두정역점,충북 충주시 연수동산로3길 20,36.8357193,127.1458168
본 죽&비빔밥 서산해미점,충북 충주시 연수동산로3길 20,36.7135054,126.546251
본 죽&비빔밥 서산테크노밸리점,충북 충주시 연수동산로3길 20,36.8236553,126.4517712
본 죽&비빔밥 논산내동점,충북 충주시 연수동산로3길 20,36.1795112,127.1074919
본도시락 충남예산점,충북 충주시 연수동산로3길 20,36.6921279,126.8299518
본도시락 천안두정점,충북 충주시 연수동산로3길 20,36.8342129,127.1420705
본 죽&비빔밥 당진수청점,충북 충주시 연수동산로3길 20,36.8871167,126.6466784
본도시락 천안불당점,충북 충주시 연수동산로3길 20,36.8107893,127.1036468
본 죽&비빔밥 충남도청점,충북 충주시 연수동산로3길 20,36.6593906,126.678988
본 죽&비빔밥 홍성점,충북 충주시 연수동산로3길 20,36.6016422,126.6652391
본 죽&비빔밥 천안백석푸르지오점,충북 충주시 연수동산로3길 20,36.8309338,127.1237232
본죽 서산읍내동점,충북 충주시 연수동산로3길 20,36.7848339,126.4454061
본 죽&비빔밥 천안펜타포트점,충북 충주시 연수동산로3길 20,36.7997258,127.1011391
본도시락 아산탕정점,충북 충주시 연수동산로3길 20,36.7982929,127.0625254
본 죽&비빔밥 천안성거점,충북 충주시 연수동산로3길 20,36.8730887,127.2009008
본설렁탕 천안불당점,충북 충주시 연수동산로3길 20,36.8111503,127.1066675
본 죽&비빔밥 천안성성점,충북 충주시 연수동산로3길 20,36.8403902,127.1294006
본 죽&비빔밥 예산터미널점,충북 충주시 연수동산로3길 20,36.6928317,126.8303919
본죽 아산배방점,충북 충주시 연수동산로3길 20,36.7751727,127.058778
본도시락 천안청당점,충북 충주시 연수동산로3길 20,36.7831097,127.1544951
본 죽&비빔밥 서산터미널점,충북 충주시 연수동산로3길 20,36.7812113,126.4590822
본도시락 천안성정점,충북 충주시 연수동산로3길 20,36.8159448,127.1374499
본 죽&비빔밥 천안신불당북부점,충북 충주시 연수동산로3길 20,36.8182903,127.1089566
본도시락 서산점,충북 충주시 연수동산로3길 20,36.783121,126.4588655
본도시락 아산온양온천점,충북 충주시 연수동산로3길 20,36.7801817,127.0069488
본죽 아산탕정점,충북 충주시 연수동산로3길 20,36.8008436,127.0616723
본죽 계룡금암점,충북 충주시 연수동산로3길 20,36.2724072,127.2496185
본 죽&비빔밥 내포첫마을점,충북 충주시 연수동산로3길 20,36.648645,126.6752666
본죽 당진점,충북 충주시 연수동산로3길 20,36.8989838,126.6334044
본죽 홍성법원점,충북 충주시 연수동산로3길 20,36.5995669,126.6484402
본죽 천안신방동점,충북 충주시 연수동산로3길 20,36.7884639,127.1281445
본도시락 아산배방점,충북 충주시 연수동산로3길 20,36.7738185,127.0748324
본죽 예산군청점,충북 충주시 연수동산로3길 20,36.6798423,126.8464387
본죽 천안쌍용점,충북 충주시 연수동산로3길 20,36.7982183,127.1178982
본 죽&비빔밥 아산모종점,충북 충주시 연수동산로3길 20,36.7787738,127.0208095
본도시락 충남보령점,충북 충주시 연수동산로3길 20,36.3454201,126.6020272
본죽 충남서천점,충북 충주시 연수동산로3길 20,36.0789831,126.6868686
본죽 천안두정점,충북 충주시 연수동산로3길 20,36.8279129,127.1335295
본 죽&비빔밥 충남태안점,충북 충주시 연수동산로3길 20,36.7498274,126.3060268
본죽 공주중동점,충북 충주시 연수동산로3길 20,36.4568255,127.1249858
본죽 아산연화마을점,충북 충주시 연수동산로3길 20,36.7889466,127.0911215
본도시락 논산내동점,충북 충주시 연수동산로3길 20,36.1798073,127.1059344
본 죽&비빔밥 충남보령점,충북 충주시 연수동산로3길 20,36.3454201,126.6020272
본도시락 충남당진점,충북 충주시 연수동산로3길 20,36.8950831,126.6294785
본 죽&비빔밥 천안청당점,충북 충주시 연수동산로3길 20,36.7827604,127.1529449
본죽 천안성환점,충북 충주시 연수동산로3길 20,36.9166997,127.1323903
본 죽&비빔밥 천안신불당남부점,충북 충주시 연수동산로3길 20,36.8124074,127.1082039
본죽 천안차암동점,충북 충주시 연수동산로3길 20,36.840979,127.1031772
본죽 논산점,충북 충주시 연수동산로3길 20,36.2051062,127.0841574
본죽 공주신관동점,충북 충주시 연수동산로3길 20,36.4731406,127.135591
본죽 천안순천향병원점,충북 충주시 연수동산로3길 20,36.8017375,127.1355886
본도시락 홍성내포신도시점,충북 충주시 연수동산로3길 20,36.655923,126.6754046
본도시락 천안안서점,충북 충주시 연수동산로3길 20,36.8315664,127.1748192
본죽 아산용화점,충북 충주시 연수동산로3길 20,36.7757183,126.9973846
본도시락 공주중동점,충북 충주시 연수동산로3길 20,36.4564821,127.1244739
본죽 금산점,충북 충주시 연수동산로3길 20,36.1031772,127.4908915
본죽 천안백석점,충북 충주시 연수동산로3길 20,36.8228038,127.1248169
본죽 천안신방통정점,충북 충주시 연수동산로3길 20,36.7726949,127.1310264
본죽 천안쌍용1동점,충북 충주시 연수동산로3길 20,36.8076721,127.1312983
본죽 천안불당점,충북 충주시 연수동산로3길 20,36.8041434,127.1086466
본죽 아산터미널점,충북 충주시 연수동산로3길 20,36.7839679,127.0158242
본죽 서산예천점,충북 충주시 연수동산로3길 20,36.7733586,126.4495239
본죽 부여점,충북 충주시 연수동산로3길 20,36.2832979,126.9109096
본죽 논산연무점,충북 충주시 연수동산로3길 20,36.1307534,127.0991981
본죽 논산취암점,충북 충주시 연수동산로3길 20,36.1911329,127.0986012
본죽 당진기지시리점,충북 충주시 연수동산로3길 20,36.9039574,126.6941229
본도시락 천안신부점,충북 충주시 연수동산로3길 20,36.819517,127.1602038
본설렁탕 전주평화점,충북 충주시 연수동산로3길 20,35.7936191,127.1318632
본 죽&비빔밥 전주중화산점,충북 충주시 연수동산로3길 20,35.81367,127.1234712
본설렁탕 전주금암점,충북 충주시 연수동산로3길 20,35.8361982,127.1304484
본 죽&비빔밥 전주평화현대점,충북 충주시 연수동산로3길 20,35.788222,127.1309008
본도시락 군산수송점,충북 충주시 연수동산로3길 20,35.9633409,126.7151804
본도시락 전주혁신도시점,충북 충주시 연수동산로3길 20,35.8380848,127.057509
본 죽&비빔밥 익산중앙점,충북 충주시 연수동산로3길 20,35.9404801,126.9476634
본 죽&비빔밥 익산함열점,충북 충주시 연수동산로3길 20,36.0789218,126.9588404
본 죽&비빔밥 전주서곡점,충북 충주시 연수동산로3길 20,35.8340459,127.0996875
본도시락 전북정읍점,충북 충주시 연수동산로3길 20,35.5714947,126.8468554
본죽 익산배산점,충북 충주시 연수동산로3길 20,35.9505378,126.9381319
본 죽&비빔밥 전주아중점,충북 충주시 연수동산로3길 20,35.8326375,127.1631656
본 죽&비빔밥 익산모현점,충북 충주시 연수동산로3길 20,35.9460192,126.9437146
본 죽&비빔밥 익산부송점,충북 충주시 연수동산로3길 20,35.9593308,126.9891888
본도시락 전북김제점,충북 충주시 연수동산로3길 20,35.8014326,126.9033915
본도시락 전북남원점,충북 충주시 연수동산로3길 20,35.4066055,127.3776454
본 죽&비빔밥 군산대명점,충북 충주시 연수동산로3길 20,35.9815168,126.7217971
본도시락 전북완주점,충북 충주시 연수동산로3길 20,35.9627702,127.1267832
본 죽&비빔밥 익산영등제일점,충북 충주시 연수동산로3길 20,35.9569007,126.9718888
본도시락 전북대점,충북 충주시 연수동산로3길 20,35.8417771,127.1387783
본 죽&비빔밥 전주효천점,충북 충주시 연수동산로3길 20,35.7989571,127.1078764
본죽 전주안골점,충북 충주시 연수동산로3길 20,35.8369547,127.1557468
본 죽&비빔밥 전주객사점,충북 충주시 연수동산로3길 20,35.8174286,127.1437665
본죽 전북정읍점,충북 충주시 연수동산로3길 20,35.5679846,126.8506267
본도시락 익산원광대점,충북 충주시 연수동산로3길 20,35.962425,126.9618486
본도시락 전주서신점,충북 충주시 연수동산로3길 20,35.8342015,127.1201024
본 죽&비빔밥 전주솔내점,충북 충주시 연수동산로3길 20,35.8636379,127.1147288
본 죽&비빔밥 남원도통점,충북 충주시 연수동산로3길 20,35.4180396,127.3984447
본 죽&비빔밥 전주삼천흥건점,충북 충주시 연수동산로3길 20,35.795404,127.1166533
본 죽&비빔밥 전주하가점,충북 충주시 연수동산로3길 20,35.8404565,127.1102754
본 죽&비빔밥 정읍상동점,충북 충주시 연수동산로3길 20,35.5591643,126.8692783
본죽 전주효자문학점,충북 충주시 연수동산로3길 20,35.8264701,127.1052362
본 죽&비빔밥 전주에코시티점,충북 충주시 연수동산로3길 20,35.872823,127.1263308
본죽 전주서신풍년점,충북 충주시 연수동산로3길 20,35.8330703,127.1108735
본죽 군산소룡점,충북 충주시 연수동산로3길 20,35.9698871,126.6839447
본 죽&비빔밥 전주예수병원점,충북 충주시 연수동산로3길 20,35.8143917,127.1332292
본 죽&비빔밥 전주혁신도시점,충북 충주시 연수동산로3길 20,35.8386876,127.057708
본 죽&비빔밥 전주만성점,충북 충주시 연수동산로3길 20,35.8431113,127.076853
본 죽&비빔밥 군산나운점,충북 충주시 연수동산로3길 20,35.9649781,126.7025441
본 죽&비빔밥 전주대자인병원점,충북 충주시 연수동산로3길 20,35.8449694,127.15305
본도시락 전주평화점,충북 충주시 연수동산로3길 20,35.7933568,127.1317959
본설렁탕 전주혁신점,충북 충주시 연수동산로3길 20,35.8379838,127.0565356
본죽 익산원광대병원점,충북 충주시 연수동산로3길 20,35.9635428,126.9581846
본 죽&비빔밥 전주고려병원점,충북 충주시 연수동산로3길 20,35.8396138,127.1673623
본도시락 전주송천에코시티점,충북 충주시 연수동산로3길 20,35.8637618,127.1324059
본 죽&비빔밥 군산디오션점,충북 충주시 연수동산로3길 20,35.97607,126.7410803
본 죽&비빔밥 전주롯데점,충북 충주시 연수동산로3길 20,35.834588,127.1205903
본 죽&비빔밥 전주서신점,충북 충주시 연수동산로3길 20,35.8265692,127.1155881
본죽 전주송천점,충북 충주시 연수동산로3길 20,35.8610268,127.1216631
본 죽&비빔밥 전북대점,충북 충주시 연수동산로3길 20,35.8449363,127.1258928
본 죽&비빔밥 군산미장지구점,충북 충주시 연수동산로3길 20,35.9643404,126.7274115
본죽 전주평화동점,충북 충주시 연수동산로3길 20,35.7957295,127.1338908
본 죽&비빔밥 군산수송점,충북 충주시 연수동산로3길 20,35.9658875,126.7151982
본죽 전북남원점,충북 충주시 연수동산로3길 20,35.4066055,127.3776454
본죽 전주삼천점,충북 충주시 연수동산로3길 20,35.7973247,127.1243054
본죽 전주덕진구청점,충북 충주시 연수동산로3길 20,35.8307224,127.1361373
본 죽&비빔밥 익산영등점,충북 충주시 연수동산로3길 20,35.959157,126.9730147
본죽 군산중앙점,충북 충주시 연수동산로3길 20,35.9859504,126.7143967
본 죽&비빔밥 익산동산이마트점,충북 충주시 연수동산로3길 20,35.930725,126.9564598
본도시락 전주전북도청점,충북 충주시 연수동산로3길 20,35.8163871,127.1032959
본죽 전북삼례점,충북 충주시 연수동산로3길 20,35.9115704,127.0737841
본 죽&비빔밥 동군산병원점,충북 충주시 연수동산로3길 20,35.9774829,126.737162
본죽 전주효자휴먼시아점,충북 충주시 연수동산로3길 20,35.8084983,127.1042646
본죽 전주시청점,충북 충주시 연수동산로3길 20,35.8262679,127.1448214
본죽 전북부안점,충북 충주시 연수동산로3길 20,35.7266045,126.7327726
본죽 전북고창점,충북 충주시 연수동산로3길 20,35.4351034,126.6961171
본 죽&비빔밥 전주전북도청점,충북 충주시 연수동산로3길 20,35.8160279,127.1070041
본 죽&비빔밥 군산지곡점,충북 충주시 연수동산로3길 20,35.9584951,126.7045444
본 죽&비빔밥 군산대학교점,충북 충주시 연수동산로3길 20,35.945337,126.6871636
본죽 전주효자점,충북 충주시 연수동산로3길 20,35.8060842,127.1169428
본죽 전주효자서부시장점,충북 충주시 연수동산로3길 20,35.8062703,127.127276
본죽 익산북부시장점,충북 충주시 연수동산로3길 20,35.9530927,126.9593662
본죽 전북순창점,충북 충주시 연수동산로3길 20,35.376416,127.1412476
본죽 전주호성점,충북 충주시 연수동산로3길 20,35.8579023,127.1530395
본죽 전주동산점,충북 충주시 연수동산로3길 20,35.8721121,127.0760059
본죽 전주금암점,충북 충주시 연수동산로3길 20,35.8432814,127.14022
본죽 전북봉동점,충북 충주시 연수동산로3길 20,35.9619869,127.1265863
본죽 전북김제점,충북 충주시 연수동산로3길 20,35.8033321,126.8936442
본도시락 순천중앙점,충북 충주시 연수동산로3길 20,34.9549298,127.4852169
본 죽&비빔밥 순천오천점,충북 충주시 연수동산로3길 20,34.9332702,127.4945265
본설렁탕 목포하당점,충북 충주시 연수동산로3길 20,34.8009083,126.4239125
본설렁탕 여수여천점,충북 충주시 연수동산로3길 20,34.764728,127.6633397
본 죽&비빔밥 전남장성점,충북 충주시 연수동산로3길 20,35.3004034,126.7820397
본 죽&비빔밥 순천조례왕지점,충북 충주시 연수동산로3길 20,34.9544657,127.532681
본 죽&비빔밥 목포하당점,충북 충주시 연수동산로3길 20,34.8048509,126.4235872
본도시락 전남화순점,충북 충주시 연수동산로3길 20,35.0609453,126.9860371
본설렁탕 순천신대점,충북 충주시 연수동산로3길 20,34.9345209,127.5480651
본 죽&비빔밥 여수미평점,충북 충주시 연수동산로3길 20,34.7670666,127.7027597
본 죽&비빔밥 순천병원점,충북 충주시 연수동산로3길 20,34.9606767,127.5222636
본 죽&비빔밥 목포용해점,충북 충주시 연수동산로3길 20,34.8169725,126.3983395
본도시락 전남광양읍점,충북 충주시 연수동산로3길 20,34.9802458,127.5792415
본 죽&비빔밥 여수소호점,충북 충주시 연수동산로3길 20,34.7449413,127.6525123
본 죽&비빔밥 목포북항점,충북 충주시 연수동산로3길 20,34.8066724,126.3726288
본 죽&비빔밥 순천용당점,충북 충주시 연수동산로3길 20,34.9728684,127.4898463
본 죽&비빔밥 영암삼호점,충북 충주시 연수동산로3길 20,34.754619,126.4562091
본 죽&비빔밥 여수웅천점,충북 충주시 연수동산로3길 20,34.748417,127.6780578
본도시락 순천조례점,충북 충주시 연수동산로3길 20,34.9661343,127.5199508
본죽 전남구례점,충북 충주시 연수동산로3길 20,35.2090341,127.4672637
본 죽&비빔밥 순천연향점,충북 충주시 연수동산로3길 20,34.9525656,127.5188779
본 죽&비빔밥 전남곡성점,충북 충주시 연수동산로3길 20,35.2797425,127.293994
본 죽&비빔밥 전남화순점,충북 충주시 연수동산로3길 20,35.0611189,126.9921764
본 죽&비빔밥 영광점,충북 충주시 연수동산로3길 20,35.276711,126.5116331
본 죽&비빔밥 여수한국병원점,충북 충주시 연수동산로3길 20,34.7612841,127.6749639
본 죽&비빔밥 여수중앙점,충북 충주시 연수동산로3길 20,34.7438736,127.72802
본 죽&비빔밥 여수죽림점,충북 충주시 연수동산로3길 20,34.7614676,127.6396104
본 죽&비빔밥 나주혁신호수공원점,충북 충주시 연수동산로3길 20,35.0167268,126.794022
본 죽&비빔밥 순천중앙점,충북 충주시 연수동산로3길 20,34.9522626,127.4836345
본설렁탕 목포남악점,충북 충주시 연수동산로3길 20,34.8118144,126.4597911
본도시락 전남광양점,충북 충주시 연수동산로3길 20,34.9362071,127.6948713
본도시락 목포하당점,충북 충주시 연수동산로3길 20,34.7995214,126.4217963
본죽 여수국동점,충북 충주시 연수동산로3길 20,34.7304252,127.7173225
본 죽&비빔밥 나주혁신한전점,충북 충주시 연수동산로3길 20,35.0215717,126.785331
본죽 여수여서점,충북 충주시 연수동산로3길 20,34.7497271,127.7007575
본 죽&비빔밥 순천신대점,충북 충주시 연수동산로3길 20,34.9342953,127.5494077
본 죽&비빔밥 전남강진점,충북 충주시 연수동산로3길 20,34.6375556,126.7694106
본죽 나주점,충북 충주시 연수동산로3길 20,35.0339511,126.7193083
본도시락 나주혁신도시점,충북 충주시 연수동산로3길 20,35.0229256,126.7903643
본죽 전남보성점,충북 충주시 연수동산로3길 20,34.770096,127.0803448
본죽 전남담양점,충북 충주시 연수동산로3길 20,35.3125833,126.9819775
본죽 여천신동아점,충북 충주시 연수동산로3길 20,34.7657695,127.6558583
본도시락 목포남악점,충북 충주시 연수동산로3길 20,34.8077167,126.4730348
본도시락 여수여천점,충북 충주시 연수동산로3길 20,34.7662467,127.6608305
본죽 광양중동점,충북 충주시 연수동산로3길 20,34.9309837,127.6977628
본죽 순천금당점,충북 충주시 연수동산로3길 20,34.9464513,127.5298125
본죽 전남진도점,충북 충주시 연수동산로3길 20,34.4817729,126.263651
본죽 광양마동점,충북 충주시 연수동산로3길 20,34.9548393,127.6900765
본죽 광양읍점,충북 충주시 연수동산로3길 20,34.9738154,127.5889382
본죽 전남해남점,충북 충주시 연수동산로3길 20,34.5693304,126.5998942
본 죽&비빔밥 목포남악점,충북 충주시 연수동산로3길 20,34.8130643,126.4589736
본도시락 구미산동점,충북 충주시 연수동산로3길 20,36.1558149,128.4297277
본도시락 경북영주점,충북 충주시 연수동산로3길 20,36.8230016,128.6065642
본 죽&비빔밥 구미순천향병원점,충북 충주시 연수동산로3길 20,36.1017892,128.3828355
본 죽&비빔밥 경북영덕점,충북 충주시 연수동산로3길 20,36.4123518,129.3669353
본 죽&비빔밥 포항대이점,충북 충주시 연수동산로3길 20,36.0238816,129.3405704
본 죽&비빔밥 포항연일점,충북 충주시 연수동산로3길 20,35.9965182,129.3450426
본 죽&비빔밥 경산진량점,충북 충주시 연수동산로3길 20,35.8763848,128.8183228
본 죽&비빔밥 구미도량봉곡점,충북 충주시 연수동산로3길 20,36.1397341,128.3127559
본 죽&비빔밥 구미선산점,충북 충주시 연수동산로3길 20,36.2403446,128.3019215
본 죽&비빔밥 포항법원점,충북 충주시 연수동산로3길 20,36.0882811,129.3874942
본 죽&비빔밥 구미신평비산점,충북 충주시 연수동산로3길 20,36.1207813,128.371934
본 죽&비빔밥 문경시청점,충북 충주시 연수동산로3길 20,36.5870974,128.184964
본 죽&비빔밥 경산정평점,충북 충주시 연수동산로3길 20,35.8337933,128.7284516
본 죽&비빔밥 영천동부점,충북 충주시 연수동산로3길 20,35.9741289,128.9480315
본도시락 경산하양점,충북 충주시 연수동산로3길 20,35.9134071,128.8219925
본 죽&비빔밥 안동병원점,충북 충주시 연수동산로3길 20,36.546482,128.6995235
본죽 포항지곡점,충북 충주시 연수동산로3길 20,36.0292155,129.3238992
본도시락 경북상주점,충북 충주시 연수동산로3길 20,36.4158308,128.1577986
본 죽&비빔밥 포항초곡점,충북 충주시 연수동산로3길 20,36.0968657,129.3354466
본 죽&비빔밥 상주점,충북 충주시 연수동산로3길 20,36.4127131,128.1598293
본도시락 경주중앙점,충북 충주시 연수동산로3길 20,35.8424146,129.2147561
본도시락 경산중앙점,충북 충주시 연수동산로3길 20,35.822288,128.7371972
본죽 영주역점,충북 충주시 연수동산로3길 20,36.81143,128.6239664
본도시락 경북도청점,충북 충주시 연수동산로3길 20,36.576427,128.5008998
본도시락 경산영남대점,충북 충주시 연수동산로3길 20,35.8411334,128.7621838
본 죽&비빔밥 구미산동점,충북 충주시 연수동산로3길 20,36.1557318,128.4327165
본도시락 구미인동점,충북 충주시 연수동산로3길 20,36.1050475,128.4210757
본 죽&비빔밥 영주가흥점,충북 충주시 연수동산로3길 20,36.8156669,128.6052021
본 죽&비빔밥 대구대학교점,충북 충주시 연수동산로3길 20,35.8967135,128.8493696
본도시락 포항대이점,충북 충주시 연수동산로3길 20,36.0249681,129.3403505
본 죽&비빔밥 경산중산점,충북 충주시 연수동산로3길 20,35.8290491,128.7198883
본죽 경주용황점,충북 충주시 연수동산로3길 20,35.8847143,129.2274244
본 죽&비빔밥 경북도청점,충북 충주시 연수동산로3길 20,36.5759992,128.5012379
본죽 울진점,충북 충주시 연수동산로3길 20,36.9900355,129.399507
본도시락 경주시청점,충북 충주시 연수동산로3길 20,35.8571776,129.2239672
본죽 김천신음점,충북 충주시 연수동산로3길 20,36.1318545,128.1183288
본도시락 김천혁신점,충북 충주시 연수동산로3길 20,36.1179512,128.1833215
본죽 포항오천점,충북 충주시 연수동산로3길 20,35.9759843,129.4123712
본죽 경주안강점,충북 충주시 연수동산로3길 20,35.9917488,129.2252824
본죽 경북예천점,충북 충주시 연수동산로3길 20,36.6560312,128.4552498
본 죽&비빔밥 포항문덕원동점,충북 충주시 연수동산로3길 20,35.965301,129.4032481
본 죽&비빔밥 포항효자점,충북 충주시 연수동산로3길 20,36.0061316,129.3350359
본 죽&비빔밥 경산하양점,충북 충주시 연수동산로3길 20,35.9101777,128.8152358
본죽 경북의성점,충북 충주시 연수동산로3길 20,36.3536972,128.6948977
본도시락 경북영천점,충북 충주시 연수동산로3길 20,35.9723637,128.942105
본 죽&비빔밥 포항세명병원점,충북 충주시 연수동산로3길 20,36.018995,129.3618983
본 죽&비빔밥 김천혁신점,충북 충주시 연수동산로3길 20,36.1167542,128.1826109
본 죽&비빔밥 구미옥계점,충북 충주시 연수동산로3길 20,36.1387162,128.4194849
본죽 경산터미널점,충북 충주시 연수동산로3길 20,35.8250071,128.7375316
본죽 경북청도점,충북 충주시 연수동산로3길 20,35.6474249,128.7370545
본죽 포항죽도오거리점,충북 충주시 연수동산로3길 20,36.0307494,129.3640819
본죽 경북성주점,충북 충주시 연수동산로3길 20,35.917442,128.2860975
본죽 고령점,충북 충주시 연수동산로3길 20,35.7297655,128.2698303
본도시락 포항양덕점,충북 충주시 연수동산로3길 20,36.0815755,129.3962675
본죽 경산신대부적점,충북 충주시 연수동산로3길 20,35.8421665,128.7646677
본죽 구미인동점,충북 충주시 연수동산로3길 20,36.1071232,128.4180016
본 죽&비빔밥 안동강남점,충북 충주시 연수동산로3길 20,36.5505543,128.7359894
본 죽&비빔밥 포항시외버스터미널점,충북 충주시 연수동산로3길 20,36.0157216,129.3518324
본 죽&비빔밥 경산사동점,충북 충주시 연수동산로3길 20,35.8108457,128.7566254
본죽 칠곡석적점,충북 충주시 연수동산로3길 20,36.0802866,128.4112241
본죽 포항선린점,충북 충주시 연수동산로3길 20,36.047829,129.3679642
본죽 경북군위점,충북 충주시 연수동산로3길 20,36.2361055,128.5664102
본도시락 구미옥계점,충북 충주시 연수동산로3길 20,36.1380059,128.4257492
